"city_state_id","ori.x","Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","Type","city_state.x","Agency_Type.x","vio_crime","prop_crime","Agency","Source.Link","Source.Type","Source.Method","pop23","Latitude","Longitude","Comment","X","ori.y","pub_agency_name","state_abbr","region_name","division_name","population","population_1","pop_diff","city_state.y","Agency_Type.y","State_ref","State"
"Broken Arrow,OK,City","OK0720100","Broken Arrow",0,2,5,6,43,140,16,2017,1,"City","Broken Arrow,OK","City",13,199,"Broken Arrow","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",98264,NA,NA,"","","OK0720100","Broken Arrow",NA,"South","West South Central",119959,101688,18271,"Broken Arrow, OK","City","OK","OK"
"Brookhaven,GA,City","GA0447200","Brookhaven",0,2,7,3,22,75,8,2017,1,"City","Brookhaven,GA","City",12,105,"Brookhaven","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",58329,NA,NA,"","","GA0447200","Brookhaven",NA,"South","South Atlantic",58507,60038,-1531,"Brookhaven, GA","City","GA","GA"
"Brooklyn Park,MN,City","MN0270300","Brooklyn Park",0,6,5,13,21,137,8,2017,1,"City","Brooklyn Park,MN","City",24,166,"Brooklyn Park","https://cde.state.mn.us/","State UCR","Open Source",81920,NA,NA,"","","MN0270300","Brooklyn Park",NA,"Midwest","West North Central",81920,82087,-167,"Brooklyn Park, MN","City","MN","MN"
"Broomfield,CO,City","CO0640100","Broomfield",0,2,1,3,8,102,10,2017,1,"City","Broomfield,CO","City",6,120,"Broomfield","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",77072,NA,NA,"","","CO0640100","Broomfield",NA,"West","Mountain",77072,79451,-2379,"Broomfield, CO","City","CO","CO"
"Brownsville,TX,City","TX0310100","Brownsville",1,4,9,12,58,424,18,2017,1,"City","Brownsville,TX","City",26,500,"Brownsville","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",190590,NA,NA,"","","TX0310100","Brownsville",NA,"South","West South Central",190590,193321,-2731,"Brownsville, TX","City","TX","TX"
"Buckeye,AZ,City","AZ0070300","Buckeye",1,5,1,4,19,80,6,2017,1,"City","Buckeye,AZ","City",11,105,"Buckeye","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",112048,NA,NA,"","","AZ0070300","Buckeye",NA,"West","Mountain",112048,120174,-8126,"Buckeye, AZ","City","AZ","AZ"
"Buena Park,CA,City","CA0300300","Buena Park",0,1,7,8,25,205,41,2017,1,"City","Buena Park,CA","City",16,271,"Buena Park","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",81753,NA,NA,"","","CA0300300","Buena Park",NA,"West","Pacific",81753,82300,-547,"Buena Park, CA","City","CA","CA"
"Buffalo,NY,City","NY0140100","Buffalo",8,15,75,94,165,496,63,2017,1,"City","Buffalo,NY","City",192,724,"Buffalo","https://data.buffalony.gov/Public-Safety/Monthly-Uniform-Crime-Reporting-UCR-Program-Statis/xxu9-yrhd/data","Agency Aggregated","Open Source",275922,NA,NA,"","","NY0140100","Buffalo",NA,"Northeast","Middle Atlantic",275922,276384,-462,"Buffalo, NY","City","NY","NY"
"Buncombe,NC,County","NC0110000","Buncombe",0,1,4,10,51,99,11,2017,1,"County","Buncombe,NC","County",15,161,"Buncombe","From NC","State UCR","Provided by State UCR Program",158547,NA,NA,"","","NC0110000","Buncombe",NA,"South","South Atlantic",158547,162165,-3618,"Buncombe, NC","County","NC","NC"
"Burbank,CA,City","CA0191200","Burbank",0,0,7,13,33,247,27,2017,1,"City","Burbank,CA","City",20,307,"Burbank","https://www.burbankpd.org/crime-information/crime-statistics/","Crime Data Explorer","Open Source",102345,NA,NA,"","","CA0191200","Burbank",NA,"West","Pacific",102345,102684,-339,"Burbank, CA","City","CA","CA"
"Burleson,TX,City","TX1260200","Burleson",1,1,0,5,9,48,10,2017,1,"City","Burleson,TX","City",7,67,"Burleson","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",56307,NA,NA,"","","TX1260200","Burleson",NA,"South","West South Central",56307,47697,8610,"Burleson, TX","City","TX","TX"
"Burlington,NC,City","NC0010100","Burlington",0,2,8,42,33,130,6,2017,1,"City","Burlington,NC","City",52,169,"Burlington","From NC","State UCR","Provided by State UCR Program",60156,NA,NA,"","","NC0010100","Burlington",NA,"South","South Atlantic",60156,59483,673,"Burlington, NC","City","NC","NC"
"Burnsville,MN,City","MN0190100","Burnsville",0,0,4,2,9,105,5,2017,1,"City","Burnsville,MN","City",6,119,"Burnsville","https://cde.state.mn.us/","State UCR","Open Source",63650,NA,NA,"","","MN0190100","Burnsville",NA,"Midwest","West North Central",63650,64952,-1302,"Burnsville, MN","City","MN","MN"
"Caldwell,ID,City","ID0140100","Caldwell",0,0,1,13,18,35,25,2017,1,"City","Caldwell,ID","City",14,78,"Caldwell","https://nibrs.isp.idaho.gov/CrimeInIdaho/AdvancedSearch/AdvancedSearch","State UCR","Open Source",68731,NA,NA,"","","ID0140100","Caldwell",NA,"West","Mountain",68731,76553,-7822,"Caldwell, ID","City","ID","ID"
"Camarillo,CA,City","CA0560100","Camarillo",0,0,3,6,14,75,7,2017,1,"City","Camarillo,CA","City",9,96,"Camarillo","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",70010,NA,NA,"","","CA0560100","Camarillo",NA,"West","Pacific",70010,69673,337,"Camarillo, CA","City","CA","CA"
"Cambridge,MA,City","MA0091100","Cambridge",0,0,4,18,32,99,7,2017,1,"City","Cambridge,MA","City",22,138,"Cambridge","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",118960,NA,NA,"","","MA0091100","Cambridge",NA,"Northeast","New England",118960,121634,-2674,"Cambridge, MA","City","MA","MA"
"Cameron,TX,County","TX0310000","Cameron",0,1,0,11,35,40,2,2017,1,"County","Cameron,TX","County",12,77,"Cameron","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Agency Aggregated",100581,NA,NA,"","","TX0310000","Cameron",NA,"South","West South Central",95894,95770,124,"Cameron, TX","County","TX","TX"
"Canton Township,MI,City","MI8290800","Canton Township",0,4,2,6,7,69,3,2017,1,"City","Canton Township,MI","City",12,79,"Canton Township","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","Crime Data Explorer","Open Source",98915,NA,NA,"","","MI8290800","Canton Township",NA,"Midwest","East North Central",98915,100042,-1127,"Canton Township, MI","City","MI","MI"
"Canton,OH,City","OH0760400","Canton",0,12,9,31,83,213,21,2017,1,"City","Canton,OH","City",52,317,"Canton","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",69164,NA,NA,"","","OH0760400","Canton",NA,"Midwest","East North Central",69164,68866,298,"Canton, OH","City","OH","OH"
"Cary,NC,City","NC0920300","Cary",0,3,10,8,26,122,4,2017,1,"City","Cary,NC","City",21,152,"Cary","From NC","State UCR","Provided by State UCR Program",182878,NA,NA,"","","NC0920300","Cary",NA,"South","South Atlantic",182878,180581,2297,"Cary, NC","City","NC","NC"
"Casa Grande,AZ,City","AZ0110100","Casa Grande",0,2,4,15,16,96,9,2017,1,"City","Casa Grande,AZ","City",21,121,"Casa Grande","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",63228,NA,NA,"","","AZ0110100","Casa Grande",NA,"West","Mountain",63228,73225,-9997,"Casa Grande, AZ","City","AZ","AZ"
"Cedar Park,TX,City","TX2460900","Cedar Park",0,4,1,3,9,60,1,2017,1,"City","Cedar Park,TX","City",8,70,"Cedar Park","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",77464,NA,NA,"","","TX2460900","Cedar Park",NA,"South","West South Central",77464,71892,5572,"Cedar Park, TX","City","TX","TX"
"Cedar Rapids,IA,City","IA0570100","Cedar Rapids",0,6,9,15,64,272,27,2017,1,"City","Cedar Rapids,IA","City",30,363,"Cedar Rapids","From IA","Crime Data Explorer","Provided by Agency",135777,NA,NA,"","","IA0570100","Cedar Rapids",NA,"Midwest","West North Central",135777,137918,-2141,"Cedar Rapids, IA","City","IA","IA"
"Champaign,IL,City","IL0100100","Champaign",0,5,12,36,66,177,16,2017,1,"City","Champaign,IL","City",53,259,"Champaign","https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch","State UCR","Open Source",89687,NA,NA,"","","IL0100100","Champaign",NA,"Midwest","East North Central",89687,92875,-3188,"Champaign, IL","City","IL","IL"
"Chandler,AZ,City","AZ0070500","Chandler",0,8,15,18,61,423,49,2017,1,"City","Chandler,AZ","City",41,533,"Chandler","https://azcrimestatistics.azdps.gov/","State UCR","Open Source",282419,NA,NA,"","","AZ0070500","Chandler",NA,"West","Mountain",282419,282191,228,"Chandler, AZ","City","AZ","AZ"
"Chapel Hill,NC,City","NC0680100","Chapel Hill",0,0,3,3,26,95,4,2017,1,"City","Chapel Hill,NC","City",6,125,"Chapel Hill","From NC","State UCR","Provided by State UCR Program",65066,NA,NA,"","","NC0680100","Chapel Hill",NA,"South","South Atlantic",65066,62990,2076,"Chapel Hill, NC","City","NC","NC"
"Charleston,SC,City","SC0100100","Charleston",0,6,8,21,46,187,12,2017,1,"City","Charleston,SC","City",35,245,"Charleston","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",155159,NA,NA,"","","SC0100100","Charleston",NA,"South","South Atlantic",155159,142716,12443,"Charleston, SC","City","SC","SC"
"Charlotte,NC,City","NC0600100","Charlotte",9,25,198,353,583,2153,253,2017,1,"City","Charlotte,NC","City",585,2989,"Charlotte","From NC","State UCR","Provided by State UCR Program",979304,NA,NA,"","","NC0600100","Charlotte",NA,"South","South Atlantic",979304,1035037,-55733,"Charlotte, NC","City","NC","NC"
"Chattanooga,TN,City","TN0330100","Chattanooga",2,3,43,98,135,567,81,2017,1,"City","Chattanooga,TN","City",146,783,"Chattanooga","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","Crime Data Explorer","Open Source",185370,NA,NA,"","","TN0330100","Chattanooga",NA,"South","East South Central",185370,193881,-8511,"Chattanooga, TN","City","TN","TN"
"Cherry Hill Township,NJ,City","NJ0041200","Cherry Hill Township",0,1,2,4,12,135,1,2017,1,"City","Cherry Hill Township,NJ","City",7,148,"Cherry Hill Township","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",79950,NA,NA,"Inferred Jan - Feb 2021 & Mar - May 2023 from annual average","","NJ0041200","Cherry Hill Township",NA,"Northeast","Middle Atlantic",78082,80020,-1938,"Cherry Hill Township, NJ","City","NJ","NJ"
"Chesapeake,VA,City","VA1030000","Chesapeake",2,9,25,54,56,367,23,2017,1,"City","Chesapeake,VA","City",90,446,"Chesapeake","https://vsp.virginia.gov/","Crime Data Explorer","Provided by State UCR Program",254051,NA,NA,"","","VA1030000","Chesapeake",NA,"South","South Atlantic",254051,257012,-2961,"Chesapeake, VA","City","VA","VA"
"Chicago,IL,City","ILCPD0000","Chicago",54,163,1075,953,1274,4957,1173,2017,1,"City","Chicago,IL","City",2245,7404,"Chicago","https://data.cityofchicago.org/Public-Safety/Crimes-2001-to-Present/ijzp-q8t2/explore/query/SELECT%0A%20%20%60id%60%2C%0A%20%20%60case_number%60%2C%0A%20%20%60date%60%2C%0A%20%20%60block%60%2C%0A%20%20%60iucr%60%2C%0A%20%20%60primary_type%60%2C%0A%20%20%60description%60%2C%0A%20%20%60location_description%60%2C%0A%20%20%60arrest%60%2C%0A%20%20%60domestic%60%2C%0A%20%20%60beat%60%2C%0A%20%20%60district%60%2C%0A%20%20%60ward%60%2C%0A%20%20%60community_area%60%2C%0A%20%20%60fbi_code%60%2C%0A%20%20%60x_coordinate%60%2C%0A%20%20%60y_coordinate%60%2C%0A%20%20%60year%60%2C%0A%20%20%60updated_on%60%2C%0A%20%20%60latitude%60%2C%0A%20%20%60longitude%60%2C%0A%20%20%60location%60%2C%0A%20%20%60%3A%40computed_region_awaf_s7ux%60%2C%0A%20%20%60%3A%40computed_region_6mkv_f3dw%60%2C%0A%20%20%60%3A%40computed_region_vrxf_vc4k%60%2C%0A%20%20%60%3A%40computed_region_bdys_3d7i%60%2C%0A%20%20%60%3A%40computed_region_43wa_7qmu%60%2C%0A%20%20%60%3A%40computed_region_rpca_8um6%60%2C%0A%20%20%60%3A%40computed_region_d9mm_jgwp%60%2C%0A%20%20%60%3A%40computed_region_d3ds_rm58%60%2C%0A%20%20%60%3A%40computed_region_8hcu_yrd4%60%0AORDER%20BY%20%60date%60%20DESC%20NULL%20FIRST/page/filter","Agency RMS","Open Source",2628298,NA,NA,"","","ILCPD0000","Chicago",NA,"Midwest","East North Central",2628298,2715488,-87190,"Chicago, IL","City","IL","IL"
"Chico,CA,City","CA0040200","Chico",0,4,5,9,43,192,46,2017,1,"City","Chico,CA","City",18,281,"Chico","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",100896,NA,NA,"","","CA0040200","Chico",NA,"West","Pacific",100896,102829,-1933,"Chico, CA","City","CA","CA"
"Chicopee,MA,City","MA0070500","Chicopee",0,3,4,16,26,83,13,2017,1,"City","Chicopee,MA","City",23,122,"Chicopee","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",55043,NA,NA,"","","MA0070500","Chicopee",NA,"Northeast","New England",55043,55222,-179,"Chicopee, MA","City","MA","MA"
"Chino,CA,City","CA0360200","Chino",2,0,7,10,34,127,37,2017,1,"City","Chino,CA","City",19,198,"Chino","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",94162,NA,NA,"","","CA0360200","Chino",NA,"West","Pacific",94162,94769,-607,"Chino, CA","City","CA","CA"
"Chula Vista,CA,City","CA0370200","Chula Vista",0,4,28,26,45,238,74,2017,1,"City","Chula Vista,CA","City",58,357,"Chula Vista","https://crimestats.arjis.org/default.aspx","Agency Aggregated","Open Source",280748,NA,NA,"","","CA0370200","Chula Vista",NA,"West","Pacific",280748,279237,1511,"Chula Vista, CA","City","CA","CA"
"Cincinnati,OH,City","OHCIP0000","Cincinnati",6,24,100,98,293,847,147,2017,1,"City","Cincinnati,OH","City",228,1287,"Cincinnati","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",309484,NA,NA,"","","OHCIP0000","Cincinnati",NA,"Midwest","East North Central",309484,316260,-6776,"Cincinnati, OH","City","OH","OH"
"Citrus Heights,CA,City","CA0349600","Citrus Heights",1,3,9,26,39,213,42,2017,1,"City","Citrus Heights,CA","City",39,294,"Citrus Heights","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",85894,NA,NA,"","","CA0349600","Citrus Heights",NA,"West","Pacific",85894,86751,-857,"Citrus Heights, CA","City","CA","CA"
"Clarksville,TN,City","TN0630100","Clarksville",1,14,18,65,71,269,21,2017,1,"City","Clarksville,TN","City",98,361,"Clarksville","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","Crime Data Explorer","Open Source",181916,NA,NA,"","","TN0630100","Clarksville",NA,"South","East South Central",181916,190532,-8616,"Clarksville, TN","City","TN","TN"
"Clifton,NJ,City","NJ0160200","Clifton",0,0,5,9,17,120,8,2017,1,"City","Clifton,NJ","City",14,145,"Clifton","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",89870,NA,NA,"Inferred Jan - Feb 2021 & Feb - Mar 2023 from annual average","","NJ0160200","Clifton",NA,"Northeast","Middle Atlantic",88361,90406,-2045,"Clifton, NJ","City","NJ","NJ"
"Clinton Township,MI,City","MI5084900","Clinton Township",0,3,4,17,28,85,16,2017,1,"City","Clinton Township,MI","City",24,129,"Clinton Township","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",99012,NA,NA,"","","MI5084900","Clinton Township",NA,"Midwest","East North Central",99012,101593,-2581,"Clinton Township, MI","City","MI","MI"
"Coeur D Alene,ID,City","ID0280100","Coeur D Alene",0,3,1,6,14,69,8,2017,1,"City","Coeur D Alene,ID","City",10,91,"Coeur D Alene","https://nibrs.isp.idaho.gov/CrimeInIdaho/AdvancedSearch/AdvancedSearch","State UCR","Open Source",57653,NA,NA,"","","ID0280100","Coeur D Alene",NA,"West","Mountain",57653,57973,-320,"Coeur D Alene, ID","City","ID","ID"
"Colerain Township,OH,City","OH0314200","Colerain Township",0,2,2,6,11,147,3,2017,1,"City","Colerain Township,OH","City",10,161,"Colerain Township","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",58268,NA,NA,"","","OH0314200","Colerain Township",NA,"Midwest","East North Central",58268,59366,-1098,"Colerain Township, OH","City","OH","OH"
"College Station,TX,City","TX0210200","College Station",0,4,11,8,50,144,8,2017,1,"City","College Station,TX","City",23,202,"College Station","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",126136,NA,NA,"","","TX0210200","College Station",NA,"South","West South Central",126136,129902,-3766,"College Station, TX","City","TX","TX"
"Collierville,TN,City","TN0790100","Collierville",0,1,0,2,6,53,2,2017,1,"City","Collierville,TN","City",3,61,"Collierville","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","Crime Data Explorer","Open Source",51686,NA,NA,"","","TN0790100","Collierville",NA,"South","East South Central",51686,52107,-421,"Collierville, TN","City","TN","TN"
"Collin,TX,County","TX0430000","Collin",0,4,0,4,6,27,0,2017,1,"County","Collin,TX","County",8,33,"Collin","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Agency Aggregated",118730,NA,NA,"","","TX0430000","Collin",NA,"South","West South Central",95286,95732,-446,"Collin, TX","County","TX","TX"
"Colonie Town,NY,City","NY0015300","Colonie Town",0,0,2,6,8,136,3,2017,1,"City","Colonie Town,NY","City",8,147,"Colonie Town","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",81226,NA,NA,"","","NY0015300","Colonie Town",NA,"Northeast","Middle Atlantic",80724,82328,-1604,"Colonie Town, NY","City","NY","NY"
"Colorado Springs,CO,City","CO0210100","Colorado Springs",5,74,29,123,184,965,146,2017,1,"City","Colorado Springs,CO","City",231,1295,"Colorado Springs","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",489254,NA,NA,"","","CO0210100","Colorado Springs",NA,"West","Mountain",489254,496560,-7306,"Colorado Springs, CO","City","CO","CO"
"Columbia,MO,City","MO0100200","Columbia",0,15,11,37,45,189,27,2017,1,"City","Columbia,MO","City",63,261,"Columbia","https://showmecrime.mo.gov/","State UCR","Open Source",129602,NA,NA,"","","MO0100200","Columbia",NA,"Midwest","West North Central",129602,132072,-2470,"Columbia, MO","City","MO","MO"
"Columbus,OH,City","OHCOP0000","Columbus",9,134,156,116,576,1932,391,2017,1,"City","Columbus,OH","City",415,2899,"Columbus","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",908834,NA,NA,"","","OHCOP0000","Columbus",NA,"Midwest","East North Central",908834,912232,-3398,"Columbus, OH","City","OH","OH"
"Comal,TX,County","TX0460000","Comal",0,2,0,2,16,33,6,2017,1,"County","Comal,TX","County",4,55,"Comal","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Agency Aggregated",100029,NA,NA,"","","TX0460000","Comal",NA,"South","West South Central",94653,99619,-4966,"Comal, TX","County","TX","TX"
"Concord,NC,City","NC0130100","Concord",0,0,5,8,43,139,4,2017,1,"City","Concord,NC","City",13,186,"Concord","From NC","State UCR","Provided by State UCR Program",111915,NA,NA,"","","NC0130100","Concord",NA,"South","South Atlantic",111915,114348,-2433,"Concord, NC","City","NC","NC"
"Conroe,TX,City","TX1700100","Conroe",0,3,8,7,33,156,15,2017,1,"City","Conroe,TX","City",18,204,"Conroe","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",106904,NA,NA,"","","TX1700100","Conroe",NA,"South","West South Central",106904,121302,-14398,"Conroe, TX","City","TX","TX"
"Conway,AR,City","AR0230100","Conway",0,6,9,30,33,209,18,2017,1,"City","Conway,AR","City",45,260,"Conway","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",71417,NA,NA,"","","AR0230100","Conway",NA,"South","West South Central",69315,72394,-3079,"Conway, AR","City","AR","AR"
"Coon Rapids,MN,City","MN0020500","Coon Rapids",0,2,1,4,18,110,5,2017,1,"City","Coon Rapids,MN","City",7,133,"Coon Rapids","https://cde.state.mn.us/","State UCR","Open Source",62391,NA,NA,"","","MN0020500","Coon Rapids",NA,"Midwest","West North Central",62391,63860,-1469,"Coon Rapids, MN","City","MN","MN"
