"Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","State","city_state","Agency_Type","city_state_id"
"Green Bay",0,3,4,16,6,67,9,2025,7,"WI","Green Bay,WI","City","Green Bay,WI,City"
"Green Township",0,1,1,2,5,69,8,2025,7,"OH","Green Township,OH","City","Green Township,OH,City"
"Greensboro",3,7,51,123,121,575,128,2025,7,"NC","Greensboro,NC","City","Greensboro,NC,City"
"Greenville",2,1,1,23,18,181,19,2025,7,"NC","Greenville,NC","City","Greenville,NC,City"
"Greenville",0,4,10,28,14,141,17,2025,7,"SC","Greenville,SC","City","Greenville,SC,City"
"Greenwich",NA,NA,NA,NA,NA,NA,NA,2025,7,"CT","Greenwich,CT","City","Greenwich,CT,City"
"Greenwood",0,0,1,10,14,98,13,2025,7,"IN","Greenwood,IN","City","Greenwood,IN,City"
"Gresham",NA,NA,NA,NA,NA,NA,NA,2025,7,"OR","Gresham,OR","City","Gresham,OR,City"
"Guilford",1,0,1,13,8,42,14,2025,7,"NC","Guilford,NC","County","Guilford,NC,County"
"Hall",1,3,0,23,8,91,7,2025,7,"GA","Hall,GA","County","Hall,GA,County"
"Hamden",NA,NA,NA,NA,NA,NA,NA,2025,7,"CT","Hamden,CT","City","Hamden,CT,City"
"Hamilton Township",0,0,4,7,11,137,18,2025,7,"NJ","Hamilton Township,NJ","City","Hamilton Township,NJ,City"
"Hamilton",0,0,4,7,11,137,18,2025,7,"NJ","Hamilton,NJ","City","Hamilton,NJ,City"
"Hamilton",NA,NA,NA,NA,NA,NA,NA,2025,7,"OH","Hamilton,OH","City","Hamilton,OH,City"
"Hamilton",1,7,2,7,10,135,22,2025,7,"OH","Hamilton,OH","County","Hamilton,OH,County"
"Hamilton",0,1,1,10,9,41,0,2025,7,"TN","Hamilton,TN","County","Hamilton,TN,County"
"Hammond",NA,NA,NA,NA,NA,NA,NA,2025,7,"IN","Hammond,IN","City","Hammond,IN,City"
"Hampton",0,2,8,27,10,311,56,2025,7,"VA","Hampton,VA","City","Hampton,VA,City"
"Hanover",0,1,1,13,1,67,1,2025,7,"VA","Hanover,VA","County","Hanover,VA,County"
"Harlingen",0,1,0,9,22,82,8,2025,7,"TX","Harlingen,TX","City","Harlingen,TX,City"
"Harris",5,56,80,389,364,1628,382,2025,7,"TX","Harris,TX","County","Harris,TX,County"
"Harrisburg",0,2,8,26,11,54,14,2025,7,"PA","Harrisburg,PA","City","Harrisburg,PA,City"
"Harrisonburg",0,1,3,8,4,59,2,2025,7,"VA","Harrisonburg,VA","City","Harrisonburg,VA,City"
"Hartford",0,2,9,32,14,172,44,2025,7,"CT","Hartford,CT","City","Hartford,CT,City"
"Haverford",NA,NA,NA,NA,NA,NA,NA,2025,7,"PA","Haverford,PA","City","Haverford,PA,City"
"Haverhill",0,0,0,23,4,37,7,2025,7,"MA","Haverhill,MA","City","Haverhill,MA,City"
"Hays",0,2,1,6,6,44,11,2025,7,"TX","Hays,TX","County","Hays,TX,County"
"Hayward",1,3,20,40,28,152,90,2025,7,"CA","Hayward,CA","City","Hayward,CA,City"
"Hempstead Village",0,0,8,11,3,38,4,2025,7,"NY","Hempstead Village,NY","City","Hempstead Village,NY,City"
"Henderson",1,9,14,38,61,234,80,2025,7,"NV","Henderson,NV","City","Henderson,NV,City"
"Hendersonville",0,0,0,5,3,27,2,2025,7,"TN","Hendersonville,TN","City","Hendersonville,TN,City"
"Henrico",NA,NA,NA,NA,NA,NA,NA,2025,7,"VA","Henrico,VA","County","Henrico,VA,County"
"Henry",NA,NA,NA,NA,NA,NA,NA,2025,7,"GA","Henry,GA","County","Henry,GA,County"
"Hidalgo",0,9,2,38,40,97,21,2025,7,"TX","Hidalgo,TX","County","Hidalgo,TX,County"
"High Point",1,2,8,50,41,146,33,2025,7,"NC","High Point,NC","City","High Point,NC,City"
"Hillsboro",1,2,3,15,13,138,11,2025,7,"OR","Hillsboro,OR","City","Hillsboro,OR,City"
"Hoboken",0,1,1,8,5,59,5,2025,7,"NJ","Hoboken,NJ","City","Hoboken,NJ,City"
"Honolulu",0,NA,47,82,133,870,184,2025,7,"HI","Honolulu,HI","City","Honolulu,HI,City"
"Houston",26,90,401,1219,964,5316,1055,2025,7,"TX","Houston,TX","City","Houston,TX,City"
"Howard",1,4,10,16,44,302,87,2025,6,"MD","Howard,MD","County","Howard,MD,County"
"Huntersville",0,1,0,5,11,63,4,2025,7,"NC","Huntersville,NC","City","Huntersville,NC,City"
"Idaho Falls",0,6,1,22,19,50,7,2025,7,"ID","Idaho Falls,ID","City","Idaho Falls,ID,City"
"Independence",0,9,4,52,39,215,68,2025,7,"MO","Independence,MO","City","Independence,MO,City"
"Indianapolis",18,38,95,213,275,1493,502,2025,7,"IN","Indianapolis,IN","City","Indianapolis,IN,City"
"Iowa City",0,5,0,13,10,82,11,2025,7,"IA","Iowa City,IA","City","Iowa City,IA,City"
"Iredell",0,2,1,8,25,24,6,2025,7,"NC","Iredell,NC","County","Iredell,NC,County"
"Irvine",0,4,5,14,52,262,16,2025,7,"CA","Irvine,CA","City","Irvine,CA,City"
"Irving",1,11,11,46,58,234,71,2025,7,"TX","Irving,TX","City","Irving,TX,City"
"Jackson",1,0,2,36,22,133,13,2025,7,"TN","Jackson,TN","City","Jackson,TN,City"
"Jacksonville",4,NA,NA,NA,NA,NA,NA,2025,7,"FL","Jacksonville,FL","City","Jacksonville,FL,City"
"Jacksonville",NA,NA,NA,NA,NA,NA,NA,2025,7,"NC","Jacksonville,NC","City","Jacksonville,NC,City"
"Janesville",0,1,0,1,5,69,2,2025,7,"WI","Janesville,WI","City","Janesville,WI,City"
"Jefferson",0,6,3,33,28,126,24,2025,7,"CO","Jefferson,CO","County","Jefferson,CO,County"
"Jefferson",2,8,12,48,54,500,36,2025,7,"LA","Jefferson,LA","County","Jefferson,LA,County"
"Jefferson",0,3,0,26,13,55,20,2025,7,"MO","Jefferson,MO","County","Jefferson,MO,County"
"Jeffersonville",NA,NA,NA,NA,NA,NA,NA,2025,7,"IN","Jeffersonville,IN","City","Jeffersonville,IN,City"
"Jersey City",1,4,37,81,31,331,84,2025,7,"NJ","Jersey City,NJ","City","Jersey City,NJ,City"
"Johns Creek",NA,NA,NA,NA,NA,NA,NA,2025,7,"GA","Johns Creek,GA","City","Johns Creek,GA,City"
"Johnson City",0,5,4,35,9,114,9,2025,7,"TN","Johnson City,TN","City","Johnson City,TN,City"
"Johnston",3,3,0,8,16,76,8,2025,7,"NC","Johnston,NC","County","Johnston,NC,County"
"Jonesboro",0,14,0,24,49,113,10,2025,7,"AR","Jonesboro,AR","City","Jonesboro,AR,City"
"Joplin",0,8,2,18,19,135,20,2025,7,"MO","Joplin,MO","City","Joplin,MO,City"
"Kalamazoo",NA,NA,NA,NA,NA,NA,NA,2025,7,"MI","Kalamazoo,MI","City","Kalamazoo,MI,City"
"Kalamazoo",NA,NA,NA,NA,NA,NA,NA,2025,7,"MI","Kalamazoo,MI","County","Kalamazoo,MI,County"
"Kannapolis",0,0,2,3,16,62,6,2025,7,"NC","Kannapolis,NC","City","Kannapolis,NC,City"
"Kansas City",11,27,94,529,205,998,584,2025,7,"MO","Kansas City,MO","City","Kansas City,MO,City"
"Kaufman",0,2,0,11,11,18,7,2025,7,"TX","Kaufman,TX","County","Kaufman,TX,County"
"Kenosha",0,4,1,14,3,42,5,2025,7,"WI","Kenosha,WI","City","Kenosha,WI,City"
"Kent",0,4,0,38,23,142,13,2025,7,"MI","Kent,MI","County","Kent,MI,County"
"Kentwood",NA,NA,NA,NA,NA,NA,NA,2025,7,"MI","Kentwood,MI","City","Kentwood,MI,City"
"Kettering",NA,NA,NA,NA,NA,NA,NA,2025,7,"OH","Kettering,OH","City","Kettering,OH,City"
"Killeen",0,9,6,49,52,163,42,2025,7,"TX","Killeen,TX","City","Killeen,TX,City"
"Kingsport",0,5,8,19,11,91,14,2025,7,"TN","Kingsport,TN","City","Kingsport,TN,City"
"Knox",0,7,1,43,18,141,39,2025,7,"TN","Knox,TN","County","Knox,TN,County"
"Knoxville",2,16,12,104,47,271,51,2025,7,"TN","Knoxville,TN","City","Knoxville,TN,City"
"Kokomo",NA,NA,NA,NA,NA,NA,NA,2025,7,"IN","Kokomo,IN","City","Kokomo,IN,City"
"Kyle",0,1,0,7,21,25,3,2025,7,"TX","Kyle,TX","City","Kyle,TX,City"
"La Crosse",0,4,1,15,11,165,10,2025,7,"WI","La Crosse,WI","City","La Crosse,WI,City"
"La Mesa",0,1,3,21,17,56,13,2025,7,"CA","La Mesa,CA","City","La Mesa,CA,City"
"Laguna Niguel",0,0,1,8,5,34,4,2025,7,"CA","Laguna Niguel,CA","City","Laguna Niguel,CA,City"
"Lake Charles",2,2,3,63,29,110,13,2025,7,"LA","Lake Charles,LA","City","Lake Charles,LA,City"
"Lake Havasu City",0,4,1,13,5,30,3,2025,7,"AZ","Lake Havasu City,AZ","City","Lake Havasu City,AZ,City"
"Lakeville",0,4,0,3,0,26,3,2025,7,"MN","Lakeville,MN","City","Lakeville,MN,City"
"Lakewood",NA,NA,NA,NA,NA,NA,NA,2025,7,"CO","Lakewood,CO","City","Lakewood,CO,City"
"Lakewood",NA,NA,NA,NA,NA,NA,NA,2025,7,"OH","Lakewood,OH","City","Lakewood,OH,City"
"Lancaster",0,0,4,32,3,65,3,2025,7,"PA","Lancaster,PA","City","Lancaster,PA,City"
"Lancaster",0,3,2,16,13,53,4,2025,7,"SC","Lancaster,SC","County","Lancaster,SC,County"
"Lansing",NA,NA,NA,NA,NA,NA,NA,2025,7,"MI","Lansing,MI","City","Lansing,MI,City"
"Laredo",0,9,11,71,35,194,40,2025,7,"TX","Laredo,TX","City","Laredo,TX,City"
"Las Vegas",6,NA,80,357,562,2180,673,2025,7,"NV","Las Vegas,NV","City","Las Vegas,NV,City"
"Lawrence",0,2,10,19,4,67,8,2025,7,"MA","Lawrence,MA","City","Lawrence,MA,City"
"Layton",0,3,0,6,10,49,3,2025,7,"UT","Layton,UT","City","Layton,UT,City"
"League City",0,4,2,2,16,76,6,2025,7,"TX","League City,TX","City","League City,TX,City"
"Leander",1,4,0,1,9,28,1,2025,7,"TX","Leander,TX","City","Leander,TX,City"
"Lee's Summit",0,2,1,12,33,167,21,2025,7,"MO","Lee's Summit,MO","City","Lee's Summit,MO,City"
"Lenexa",0,0,1,8,3,44,3,2025,7,"KS","Lenexa,KS","City","Lenexa,KS,City"
"Lewisville",0,2,5,18,11,108,28,2025,7,"TX","Lewisville,TX","City","Lewisville,TX,City"
"Lexington",0,18,19,33,64,445,107,2025,7,"KY","Lexington,KY","City","Lexington,KY,City"
"Lexington",1,5,1,39,50,228,37,2025,7,"SC","Lexington,SC","County","Lexington,SC,County"
"Lincoln",0,1,0,2,0,20,1,2025,7,"CA","Lincoln,CA","City","Lincoln,CA,City"
"Lincoln",0,20,11,94,57,377,72,2025,7,"NE","Lincoln,NE","City","Lincoln,NE,City"
"Little Elm",0,1,1,4,4,11,2,2025,7,"TX","Little Elm,TX","City","Little Elm,TX,City"
"Little Rock",6,11,33,230,102,557,57,2025,7,"AR","Little Rock,AR","City","Little Rock,AR,City"
"Livermore",0,2,5,10,8,85,17,2025,7,"CA","Livermore,CA","City","Livermore,CA,City"
"Livingston",0,1,2,32,28,105,20,2025,7,"LA","Livingston,LA","County","Livingston,LA,County"
"Livingston",0,3,1,6,0,11,2,2025,7,"MI","Livingston,MI","County","Livingston,MI,County"
"Livonia",0,1,1,12,6,90,4,2025,7,"MI","Livonia,MI","City","Livonia,MI,City"
"Logan",0,3,0,6,2,23,6,2025,7,"UT","Logan,UT","City","Logan,UT,City"
"Long Beach",2,41,79,188,126,522,321,2025,7,"CA","Long Beach,CA","City","Long Beach,CA,City"
"Longmont",NA,NA,NA,NA,NA,NA,NA,2025,7,"CO","Longmont,CO","City","Longmont,CO,City"
"Longview",0,7,2,25,25,107,15,2025,7,"TX","Longview,TX","City","Longview,TX,City"
"Lorain",0,1,3,37,17,49,30,2025,7,"OH","Lorain,OH","City","Lorain,OH,City"
"Los Angeles",21,137,642,1589,987,4655,1689,2025,7,"CA","Los Angeles,CA","City","Los Angeles,CA,City"
"Los Angeles",14,8,298,779,685,2297,1103,2025,7,"CA","Los Angeles,CA","County","Los Angeles,CA,County"
"Loudoun",NA,NA,NA,NA,NA,NA,NA,2025,7,"VA","Loudoun,VA","County","Loudoun,VA,County"
"Louisville",14,20,84,247,316,1604,503,2025,7,"KY","Louisville,KY","City","Louisville,KY,City"
"Loveland",NA,NA,NA,NA,NA,NA,NA,2025,7,"CO","Loveland,CO","City","Loveland,CO,City"
"Lowell",NA,NA,NA,NA,NA,NA,NA,2025,7,"MA","Lowell,MA","City","Lowell,MA,City"
"Lower Merion",0,0,0,2,2,65,7,2025,7,"PA","Lower Merion,PA","City","Lower Merion,PA,City"
"Lower Paxton",0,0,1,5,2,38,5,2025,7,"PA","Lower Paxton,PA","City","Lower Paxton,PA,City"
"Lubbock",NA,NA,NA,NA,NA,NA,NA,2025,7,"TX","Lubbock,TX","City","Lubbock,TX,City"
"Lynchburg",0,2,5,11,10,101,20,2025,7,"VA","Lynchburg,VA","City","Lynchburg,VA,City"
"Lynn",0,4,3,56,16,93,16,2025,7,"MA","Lynn,MA","City","Lynn,MA,City"
"Macomb",NA,NA,NA,NA,NA,NA,NA,2025,7,"MI","Macomb,MI","County","Macomb,MI,County"
"Madera",0,4,4,23,8,45,8,2025,7,"CA","Madera,CA","City","Madera,CA,City"
"Madison",NA,NA,NA,NA,NA,NA,NA,2025,7,"WI","Madison,WI","City","Madison,WI,City"
"Malden",NA,NA,NA,NA,NA,NA,NA,2025,7,"MA","Malden,MA","City","Malden,MA,City"
"Manchester",0,0,0,2,8,56,10,2025,7,"CT","Manchester,CT","City","Manchester,CT,City"
"Manchester",0,7,5,16,13,156,13,2025,7,"NH","Manchester,NH","City","Manchester,NH,City"
"Mansfield",0,3,1,10,7,63,4,2025,7,"TX","Mansfield,TX","City","Mansfield,TX,City"
"Manteca",0,3,10,16,31,51,25,2025,6,"CA","Manteca,CA","City","Manteca,CA,City"
"Maple Grove",0,0,0,3,5,71,3,2025,7,"MN","Maple Grove,MN","City","Maple Grove,MN,City"
"Marana",NA,NA,NA,NA,NA,NA,NA,2025,7,"AZ","Marana,AZ","City","Marana,AZ,City"
"Maricopa",NA,NA,NA,NA,NA,NA,NA,2025,7,"AZ","Maricopa,AZ","City","Maricopa,AZ,City"
"Marietta",NA,NA,NA,NA,NA,NA,NA,2025,7,"GA","Marietta,GA","City","Marietta,GA,City"
"McAllen",0,5,1,11,11,195,2,2025,7,"TX","McAllen,TX","City","McAllen,TX,City"
"Mckinney",2,4,1,4,17,117,6,2025,7,"TX","Mckinney,TX","City","Mckinney,TX,City"
"Medford",NA,NA,NA,NA,NA,NA,NA,2025,7,"MA","Medford,MA","City","Medford,MA,City"
"Medford",NA,NA,NA,NA,NA,NA,NA,2025,7,"OR","Medford,OR","City","Medford,OR,City"
"Memphis",14,30,173,931,386,1825,553,2025,7,"TN","Memphis,TN","City","Memphis,TN,City"
"Merced",0,1,13,51,28,139,23,2025,7,"CA","Merced,CA","City","Merced,CA,City"
"Meriden",0,0,2,2,13,50,7,2025,7,"CT","Meriden,CT","City","Meriden,CT,City"
"Meridian",0,3,1,12,5,33,0,2025,7,"ID","Meridian,ID","City","Meridian,ID,City"
"Mesa",3,6,21,132,69,422,85,2025,7,"AZ","Mesa,AZ","City","Mesa,AZ,City"
"Mesquite",NA,NA,NA,NA,NA,NA,NA,2025,7,"TX","Mesquite,TX","City","Mesquite,TX,City"
"Methuen",NA,NA,NA,NA,NA,NA,NA,2025,7,"MA","Methuen,MA","City","Methuen,MA,City"
"Miami Beach",1,9,9,21,53,357,19,2025,7,"FL","Miami Beach,FL","City","Miami Beach,FL,City"
"Miami",5,9,33,90,78,796,105,2025,7,"FL","Miami,FL","City","Miami,FL,City"
"Middletown",0,0,1,7,5,62,5,2025,7,"OH","Middletown,OH","City","Middletown,OH,City"
"Midland",NA,NA,NA,NA,NA,NA,NA,2025,7,"TX","Midland,TX","City","Midland,TX,City"
"Midwest City",0,2,1,11,8,85,18,2025,7,"OK","Midwest City,OK","City","Midwest City,OK,City"
"Milford",0,3,3,0,4,65,16,2025,7,"CT","Milford,CT","City","Milford,CT,City"
"Millcreek",0,1,0,6,4,31,0,2025,7,"PA","Millcreek,PA","City","Millcreek,PA,City"
"Milpitas",0,NA,10,9,6,122,9,2025,7,"CA","Milpitas,CA","City","Milpitas,CA,City"
"Milwaukee",13,21,102,448,177,522,429,2025,7,"WI","Milwaukee,WI","City","Milwaukee,WI,City"
"Minneapolis",8,37,106,258,214,1137,463,2025,7,"MN","Minneapolis,MN","City","Minneapolis,MN,City"
"Minnetonka",0,1,2,1,4,52,3,2025,7,"MN","Minnetonka,MN","City","Minnetonka,MN,City"
"Mission Viejo",0,0,2,5,3,47,10,2025,7,"CA","Mission Viejo,CA","City","Mission Viejo,CA,City"
"Mission",NA,NA,NA,NA,NA,NA,NA,2025,7,"TX","Mission,TX","City","Mission,TX,City"
"Missoula",0,3,6,31,15,121,9,2025,7,"MT","Missoula,MT","City","Missoula,MT,City"
"Missouri City",0,1,1,11,10,55,7,2025,7,"TX","Missouri City,TX","City","Missouri City,TX,City"
"Mobile",3,NA,NA,NA,NA,NA,NA,2025,7,"AL","Mobile,AL","City","Mobile,AL,City"
"Monterey Park",0,0,3,10,15,57,16,2025,7,"CA","Monterey Park,CA","City","Monterey Park,CA,City"
"Monterey",1,2,7,23,17,33,3,2025,7,"CA","Monterey,CA","County","Monterey,CA,County"
"Montgomery",1,21,42,72,135,1150,219,2025,7,"MD","Montgomery,MD","County","Montgomery,MD,County"
"Montgomery",0,22,4,65,78,300,55,2025,7,"TX","Montgomery,TX","County","Montgomery,TX,County"
"Moore",0,1,3,8,14,47,3,2025,7,"OK","Moore,OK","City","Moore,OK,City"
"Mooresville",0,3,8,9,4,71,4,2025,7,"NC","Mooresville,NC","City","Mooresville,NC,City"
"Mount Pleasant",0,0,0,2,6,63,3,2025,7,"SC","Mount Pleasant,SC","City","Mount Pleasant,SC,City"
"Mount Prospect",NA,NA,NA,NA,NA,NA,NA,2025,7,"IL","Mount Prospect,IL","City","Mount Prospect,IL,City"
"Mount Vernon",0,1,4,24,9,68,13,2025,7,"NY","Mount Vernon,NY","City","Mount Vernon,NY,City"
"Mountain View",0,1,1,13,20,140,6,2025,7,"CA","Mountain View,CA","City","Mountain View,CA,City"
"Muncie",NA,NA,NA,NA,NA,NA,NA,2025,7,"IN","Muncie,IN","City","Muncie,IN,City"
"Murfreesboro",0,6,5,38,17,174,15,2025,7,"TN","Murfreesboro,TN","City","Murfreesboro,TN,City"
"Murrieta",0,3,2,6,11,41,13,2025,7,"CA","Murrieta,CA","City","Murrieta,CA,City"
"Nampa",NA,NA,NA,NA,NA,NA,NA,2025,7,"ID","Nampa,ID","City","Nampa,ID,City"
"Napa",0,2,0,8,6,65,8,2025,7,"CA","Napa,CA","City","Napa,CA,City"
"Nashua",NA,NA,NA,NA,NA,NA,NA,2025,2,"NH","Nashua,NH","City","Nashua,NH,City"
"Nashville",3,29,59,420,193,1777,318,2025,7,"TN","Nashville,TN","City","Nashville,TN,City"
"Nassau",NA,NA,NA,NA,NA,NA,NA,2025,5,"NY","Nassau,NY","County","Nassau,NY,County"
"National City",0,4,16,32,12,96,28,2025,7,"CA","National City,CA","City","National City,CA,City"
"New Bedford",0,8,10,25,23,93,35,2025,7,"MA","New Bedford,MA","City","New Bedford,MA,City"
"New Braunfels",0,3,1,19,11,95,7,2025,7,"TX","New Braunfels,TX","City","New Braunfels,TX,City"
"New Britain",0,4,2,23,14,67,33,2025,7,"CT","New Britain,CT","City","New Britain,CT,City"
"New Hanover",1,2,3,5,12,76,3,2025,7,"NC","New Hanover,NC","County","New Hanover,NC,County"
"New Haven",NA,NA,NA,NA,NA,NA,NA,2025,7,"CT","New Haven,CT","City","New Haven,CT,City"
"New Orleans",10,NA,34,91,108,599,292,2025,7,"LA","New Orleans,LA","City","New Orleans,LA,City"
"New Rochelle",0,1,2,4,3,71,5,2025,7,"NY","New Rochelle,NY","City","New Rochelle,NY,City"
"New York City",29,190,1436,2676,1035,4345,1393,2025,7,"NY","New York City,NY","City","New York City,NY,City"
"Newark",2,11,19,111,70,241,174,2025,7,"NJ","Newark,NJ","City","Newark,NJ,City"
"Newark",0,0,0,9,10,61,2,2025,7,"OH","Newark,OH","City","Newark,OH,City"
"Newport Beach",0,1,1,16,24,89,11,2025,7,"CA","Newport Beach,CA","City","Newport Beach,CA,City"
"Newport News",NA,NA,NA,NA,NA,NA,NA,2025,7,"VA","Newport News,VA","City","Newport News,VA,City"
"Newton",NA,NA,NA,NA,NA,NA,NA,2025,7,"MA","Newton,MA","City","Newton,MA,City"
"Noblesville",0,1,0,2,3,23,5,2025,7,"IN","Noblesville,IN","City","Noblesville,IN,City"
"Norfolk",5,10,7,75,27,634,49,2025,7,"VA","Norfolk,VA","City","Norfolk,VA,City"
"Normal",NA,NA,NA,NA,NA,NA,NA,2025,7,"IL","Normal,IL","City","Normal,IL,City"
"Norman",NA,NA,NA,NA,NA,NA,NA,2025,4,"OK","Norman,OK","City","Norman,OK,City"
"North Bergen Township",0,0,2,6,2,26,8,2025,7,"NJ","North Bergen Township,NJ","City","North Bergen Township,NJ,City"
"North Charleston",1,8,9,54,12,312,17,2025,7,"SC","North Charleston,SC","City","North Charleston,SC,City"
"North Las Vegas",NA,NA,NA,NA,NA,NA,NA,2025,7,"NV","North Las Vegas,NV","City","North Las Vegas,NV,City"
"North Little Rock",1,2,6,38,33,190,21,2025,7,"AR","North Little Rock,AR","City","North Little Rock,AR,City"
"North Richland Hills",1,2,2,5,20,120,9,2025,7,"TX","North Richland Hills,TX","City","North Richland Hills,TX,City"
"Norwalk",NA,NA,NA,NA,NA,NA,NA,2025,7,"CT","Norwalk,CT","City","Norwalk,CT,City"
"Novato",0,0,4,0,4,51,6,2025,7,"CA","Novato,CA","City","Novato,CA,City"
"Novi",0,1,0,4,2,21,3,2025,7,"MI","Novi,MI","City","Novi,MI,City"
"O'Fallon",0,1,0,6,5,32,5,2025,7,"MO","O'Fallon,MO","City","O'Fallon,MO,City"
"Oak Lawn",0,0,2,3,7,72,6,2025,7,"IL","Oak Lawn,IL","City","Oak Lawn,IL,City"
"Oceanside",1,5,11,38,40,183,24,2025,7,"CA","Oceanside,CA","City","Oceanside,CA,City"
"Odessa",1,2,6,22,26,67,22,2025,7,"TX","Odessa,TX","City","Odessa,TX,City"
"Ogden",0,5,3,28,11,105,9,2025,7,"UT","Ogden,UT","City","Ogden,UT,City"
"Oklahoma City",3,53,48,307,282,1129,188,2025,7,"OK","Oklahoma City,OK","City","Oklahoma City,OK,City"
"Omaha",3,28,16,102,95,980,211,2025,7,"NE","Omaha,NE","City","Omaha,NE,City"
"Onslow",0,3,1,17,25,61,13,2025,7,"NC","Onslow,NC","County","Onslow,NC,County"
"Orem",0,3,2,2,6,95,12,2025,7,"UT","Orem,UT","City","Orem,UT,City"
"Oshkosh",1,2,0,6,4,52,1,2025,7,"WI","Oshkosh,WI","City","Oshkosh,WI,City"
"Ottawa",NA,NA,NA,NA,NA,NA,NA,2025,7,"MI","Ottawa,MI","County","Ottawa,MI,County"
"Owensboro",0,1,6,23,17,89,7,2025,7,"KY","Owensboro,KY","City","Owensboro,KY,City"
"Oxnard",0,7,15,72,25,184,30,2025,7,"CA","Oxnard,CA","City","Oxnard,CA,City"
"Palatine",0,1,1,1,2,32,3,2025,7,"IL","Palatine,IL","City","Palatine,IL,City"
"Palo Alto",0,1,1,12,17,163,7,2025,7,"CA","Palo Alto,CA","City","Palo Alto,CA,City"
"Parker",0,3,1,12,6,37,0,2025,7,"CO","Parker,CO","City","Parker,CO,City"
"Parker",0,1,0,8,39,48,5,2025,7,"TX","Parker,TX","County","Parker,TX,County"
"Parma",0,2,0,7,10,28,4,2025,7,"OH","Parma,OH","City","Parma,OH,City"
"Pasadena",0,1,17,35,54,228,20,2025,7,"CA","Pasadena,CA","City","Pasadena,CA,City"
"Pasadena",NA,NA,NA,NA,NA,NA,NA,2025,7,"TX","Pasadena,TX","City","Pasadena,TX,City"
"Paterson",0,1,35,113,63,218,56,2025,7,"NJ","Paterson,NJ","City","Paterson,NJ,City"
"Pawtucket",0,1,0,21,7,62,23,2025,7,"RI","Pawtucket,RI","City","Pawtucket,RI,City"
"Peabody",NA,NA,NA,NA,NA,NA,NA,2025,7,"MA","Peabody,MA","City","Peabody,MA,City"
"Pearland",0,4,1,5,10,105,13,2025,7,"TX","Pearland,TX","City","Pearland,TX,City"
"Peoria",NA,NA,NA,NA,NA,NA,NA,2025,7,"AZ","Peoria,AZ","City","Peoria,AZ,City"
"Petaluma",0,2,1,7,25,37,6,2025,7,"CA","Petaluma,CA","City","Petaluma,CA,City"
"Pflugerville",0,1,1,6,5,93,8,2025,7,"TX","Pflugerville,TX","City","Pflugerville,TX,City"
"Pharr",0,1,4,11,8,44,1,2025,7,"TX","Pharr,TX","City","Pharr,TX,City"
"Philadelphia",19,48,350,766,501,4120,1698,2025,7,"PA","Philadelphia,PA","City","Philadelphia,PA,City"
"Phoenix",6,100,184,672,411,2042,514,2025,7,"AZ","Phoenix,AZ","City","Phoenix,AZ,City"
"Pima",0,2,3,53,72,395,47,2025,7,"AZ","Pima,AZ","County","Pima,AZ,County"
"Pinal",0,1,0,22,14,55,14,2025,7,"AZ","Pinal,AZ","County","Pinal,AZ,County"
"Pittsburgh",3,22,42,81,75,661,106,2025,7,"PA","Pittsburgh,PA","City","Pittsburgh,PA,City"
"Pittsfield",0,3,7,27,11,18,6,2025,7,"MA","Pittsfield,MA","City","Pittsfield,MA,City"
"Placer",0,5,3,21,6,64,2,2025,7,"CA","Placer,CA","County","Placer,CA,County"
"Plano",1,10,6,32,26,225,19,2025,7,"TX","Plano,TX","City","Plano,TX,City"
"Pleasanton",0,1,3,9,7,72,10,2025,7,"CA","Pleasanton,CA","City","Pleasanton,CA,City"
"Plymouth",NA,NA,NA,NA,NA,NA,NA,2025,7,"MA","Plymouth,MA","City","Plymouth,MA,City"
"Plymouth",0,1,0,2,11,54,5,2025,7,"MN","Plymouth,MN","City","Plymouth,MN,City"
"Pocatello",0,0,1,12,6,29,4,2025,7,"ID","Pocatello,ID","City","Pocatello,ID,City"
"Pomona",1,7,19,65,67,182,65,2025,7,"CA","Pomona,CA","City","Pomona,CA,City"
"Pontiac",1,5,5,43,13,50,9,2025,7,"MI","Pontiac,MI","City","Pontiac,MI,City"
"Port Arthur",1,2,4,29,14,39,2,2025,7,"TX","Port Arthur,TX","City","Port Arthur,TX,City"
"Porterville",0,4,8,5,6,65,15,2025,7,"CA","Porterville,CA","City","Porterville,CA,City"
"Portland",6,25,93,249,319,2137,295,2025,7,"OR","Portland,OR","City","Portland,OR,City"
"Portsmouth",0,5,15,35,23,202,46,2025,7,"VA","Portsmouth,VA","City","Portsmouth,VA,City"
"Prescott Valley",0,3,0,7,0,25,0,2025,7,"AZ","Prescott Valley,AZ","City","Prescott Valley,AZ,City"
"Prince George's",5,14,49,92,79,719,386,2025,7,"MD","Prince George's,MD","County","Prince George's,MD,County"
"Prince William",NA,NA,NA,NA,NA,NA,NA,2025,7,"VA","Prince William,VA","County","Prince William,VA,County"
"Providence",NA,NA,NA,NA,NA,NA,NA,2025,7,"RI","Providence,RI","City","Providence,RI,City"
"Provo",NA,NA,NA,NA,NA,NA,NA,2025,7,"UT","Provo,UT","City","Provo,UT,City"
"Pueblo",NA,NA,NA,NA,NA,NA,NA,2025,7,"CO","Pueblo,CO","City","Pueblo,CO,City"
