"ORI.Number","ORI.9.Digit","State","Agency.Name","Population","Year","Month","Murder","Rape","Robbery","Agg.Assault","Burglary","Larceny","MVT","Arson","City_viz","State_viz","City","samp","state_name","ucr_agency_name","state_ucr_link","Date"
NA,NA,"texas","SOMERVELL CO SO",NA,2024,3,0,0,0,0,0,5,0,0,"Somervell co so","Texas","somervell co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","STARR CO SO",NA,2024,3,0,1,0,8,8,10,5,1,"Starr co so","Texas","starr co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","RIO GRANDE CITY PD",NA,2024,3,0,0,0,2,6,11,3,0,"Rio grande city","Texas","rio grande city",1,NA,NA,NA,2024-03-01
NA,NA,"texas","ROMA PD",NA,2024,3,0,0,0,3,1,11,1,0,"Roma","Texas","roma",1,NA,NA,NA,2024-03-01
NA,NA,"texas","RIO GRANDE CITY ISD PD",NA,2024,3,0,0,0,0,0,0,0,0,"Rio grande city isd","Texas","rio grande city isd",1,NA,NA,NA,2024-03-01
NA,NA,"texas","ROMA ISD PD",NA,2024,3,0,0,0,0,0,0,0,0,"Roma isd","Texas","roma isd",1,NA,NA,NA,2024-03-01
NA,NA,"texas","TEXAS DEPARTMENT OF CRIMINAL JUSTICE - OIG",NA,2024,3,0,39,0,22,0,0,0,0,"Texas department of criminal justice - oig","Texas","texas department of criminal justice - oig",1,NA,NA,NA,2024-03-01
NA,NA,"texas","STEPHENS CO SO",NA,2024,3,0,1,0,0,1,0,0,0,"Stephens co so","Texas","stephens co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","BRECKENRIDGE PD",NA,2024,3,0,0,0,3,0,1,0,0,"Breckenridge","Texas","breckenridge",1,NA,NA,NA,2024-03-01
NA,NA,"texas","STERLING CO SO",NA,2024,3,0,0,0,0,0,0,0,0,"Sterling co so","Texas","sterling co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","SWISHER CO SO",NA,2024,3,0,0,0,0,0,1,0,0,"Swisher co so","Texas","swisher co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","TULIA PD",NA,2024,3,0,0,0,0,0,7,0,0,"Tulia","Texas","tulia",1,NA,NA,NA,2024-03-01
NA,NA,"texas","TARRANT CO SO",NA,2024,3,0,1,1,6,13,28,15,0,"Tarrant co so","Texas","tarrant co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","ARLINGTON PD",NA,2024,3,0,25,34,114,122,556,130,2,"Arlington","Texas","arlington",1,"Texas","ARLINGTON","https://txucr.nibrs.com/ReportsIndex/List",2024-03-01
NA,NA,"texas","AZLE PD",NA,2024,3,0,3,0,1,5,16,0,0,"Azle","Texas","azle",1,NA,NA,NA,2024-03-01
NA,NA,"texas","BEDFORD PD",NA,2024,3,0,0,2,4,4,49,11,0,"Bedford","Texas","bedford",1,NA,NA,NA,2024-03-01
NA,NA,"texas","BENBROOK PD",NA,2024,3,0,0,0,1,0,42,3,0,"Benbrook","Texas","benbrook",1,NA,NA,NA,2024-03-01
NA,NA,"texas","CROWLEY PD",NA,2024,3,0,1,0,2,0,18,0,0,"Crowley","Texas","crowley",1,NA,NA,NA,2024-03-01
NA,NA,"texas","DALWORTHINGTON GARDENS PD",NA,2024,3,0,0,0,0,0,1,0,0,"Dalworthington gardens","Texas","dalworthington gardens",1,NA,NA,NA,2024-03-01
NA,NA,"texas","EULESS PD",NA,2024,3,0,1,2,2,9,91,16,0,"Euless","Texas","euless",1,"Texas","EULESS","https://txucr.nibrs.com/ReportsIndex/List",2024-03-01
NA,NA,"texas","EVERMAN PD",NA,2024,3,0,0,0,5,0,7,2,0,"Everman","Texas","everman",1,NA,NA,NA,2024-03-01
NA,NA,"texas","FOREST HILL PD",NA,2024,3,0,1,0,0,4,4,2,0,"Forest hill","Texas","forest hill",1,NA,NA,NA,2024-03-01
NA,NA,"texas","FORT WORTH PD",NA,2024,3,4,38,49,265,262,1425,366,12,"Fort worth","Texas","fort worth",1,"Texas","FORT WORTH","https://txucr.nibrs.com/ReportsIndex/List",2024-03-01
NA,NA,"texas","GRAPEVINE PD",NA,2024,3,1,3,0,10,6,79,29,0,"Grapevine","Texas","grapevine",1,"Texas","GRAPEVINE","https://txucr.nibrs.com/ReportsIndex/List",2024-03-01
NA,NA,"texas","HALTOM CITY PD",NA,2024,3,0,0,1,2,5,1,0,0,"Haltom city","Texas","haltom city",1,NA,NA,NA,2024-03-01
NA,NA,"texas","HURST PD",NA,2024,3,0,1,1,5,7,70,8,0,"Hurst","Texas","hurst",1,NA,NA,NA,2024-03-01
NA,NA,"texas","KENNEDALE PD",NA,2024,3,0,0,0,0,1,2,0,0,"Kennedale","Texas","kennedale",1,NA,NA,NA,2024-03-01
NA,NA,"texas","LAKESIDE PD",NA,2024,3,0,0,0,0,0,1,0,0,"Lakeside","Texas","lakeside",1,NA,NA,NA,2024-03-01
NA,NA,"texas","LAKE WORTH PD",NA,2024,3,0,0,0,2,2,30,4,0,"Lake worth","Texas","lake worth",1,NA,NA,NA,2024-03-01
NA,NA,"texas","MANSFIELD PD",NA,2024,3,0,1,0,1,8,60,5,0,"Mansfield","Texas","mansfield",1,"Texas","MANSFIELD","https://txucr.nibrs.com/ReportsIndex/List",2024-03-01
NA,NA,"texas","NORTH RICHLAND HILLS PD",NA,2024,3,0,3,1,4,10,128,11,0,"North richland hills","Texas","north richland hills",1,"Texas","NORTH RICHLAND HILLS","https://txucr.nibrs.com/ReportsIndex/List",2024-03-01
NA,NA,"texas","RICHLAND HILLS PD",NA,2024,3,0,1,0,1,1,8,3,0,"Richland hills","Texas","richland hills",1,NA,NA,NA,2024-03-01
NA,NA,"texas","RIVER OAKS PD",NA,2024,3,0,0,1,1,1,2,2,2,"River oaks","Texas","river oaks",1,NA,NA,NA,2024-03-01
NA,NA,"texas","SAGINAW PD",NA,2024,3,0,0,0,0,3,30,5,0,"Saginaw","Texas","saginaw",1,NA,NA,NA,2024-03-01
NA,NA,"texas","SANSOM PARK PD",NA,2024,3,0,0,0,3,4,5,0,0,"Sansom park","Texas","sansom park",1,NA,NA,NA,2024-03-01
NA,NA,"texas","WATAUGA PD",NA,2024,3,0,0,1,2,5,11,1,0,"Watauga","Texas","watauga",1,NA,NA,NA,2024-03-01
NA,NA,"texas","WESTOVER HILLS PD",NA,2024,3,0,0,0,0,0,0,0,0,"Westover hills","Texas","westover hills",1,NA,NA,NA,2024-03-01
NA,NA,"texas","WESTWORTH VILLAGE PD",NA,2024,3,0,0,0,0,0,5,0,0,"Westworth village","Texas","westworth village",1,NA,NA,NA,2024-03-01
NA,NA,"texas","WHITE SETTLEMENT PD",NA,2024,3,0,2,0,0,5,11,4,1,"White settlement","Texas","white settlement",1,NA,NA,NA,2024-03-01
NA,NA,"texas","KELLER PD",NA,2024,3,0,0,1,3,3,9,2,0,"Keller","Texas","keller",1,NA,NA,NA,2024-03-01
NA,NA,"texas","PANTEGO PD",NA,2024,3,0,0,0,0,1,1,0,0,"Pantego","Texas","pantego",1,NA,NA,NA,2024-03-01
NA,NA,"texas","SOUTHLAKE PD",NA,2024,3,0,0,0,0,2,28,0,0,"Southlake","Texas","southlake",1,NA,NA,NA,2024-03-01
NA,NA,"texas","UNIV OF TX ARLINGTON PD",NA,2024,3,0,0,0,0,0,15,0,0,"Univ of tx arlington","Texas","univ of tx arlington",1,NA,NA,NA,2024-03-01
NA,NA,"texas","DALLAS-FORT WORTH INTERNATIONAL AIRPORT PD",NA,2024,3,0,0,1,0,0,38,10,0,"Dallas-fort worth international airport","Texas","dallas-fort worth international airport",1,NA,NA,NA,2024-03-01
NA,NA,"texas","TEXAS CHRISTIAN UNIV PD",NA,2024,3,0,0,0,0,2,1,0,0,"Texas christian univ","Texas","texas christian univ",1,NA,NA,NA,2024-03-01
NA,NA,"texas","TARRANT CO COLLEGE DISTRICT PD",NA,2024,3,0,0,0,0,3,10,0,0,"Tarrant co college district","Texas","tarrant co college district",1,NA,NA,NA,2024-03-01
NA,NA,"texas","COLLEYVILLE PD",NA,2024,3,0,0,0,0,0,7,0,0,"Colleyville","Texas","colleyville",1,NA,NA,NA,2024-03-01
NA,NA,"texas","PELICAN BAY PD",NA,2024,3,0,0,0,0,0,0,0,0,"Pelican bay","Texas","pelican bay",1,NA,NA,NA,2024-03-01
NA,NA,"texas","TARRANT CO HOSPITAL DISTRICT PD",NA,2024,3,0,1,1,0,0,2,0,0,"Tarrant co hospital district","Texas","tarrant co hospital district",1,NA,NA,NA,2024-03-01
NA,NA,"texas","MANSFIELD ISD PD",NA,2024,3,0,0,0,0,0,1,0,0,"Mansfield isd","Texas","mansfield isd",1,NA,NA,NA,2024-03-01
NA,NA,"texas","CASTLEBERRY ISD PD",NA,2024,3,0,0,0,0,0,0,0,0,"Castleberry isd","Texas","castleberry isd",1,NA,NA,NA,2024-03-01
NA,NA,"texas","CROWLEY ISD PD",NA,2024,3,0,0,0,0,0,1,0,0,"Crowley isd","Texas","crowley isd",1,NA,NA,NA,2024-03-01
NA,NA,"texas","EAGLE MOUNTAIN-SAGINAW ISD PD",NA,2024,3,0,0,0,0,0,2,0,0,"Eagle mountain-saginaw isd","Texas","eagle mountain-saginaw isd",1,NA,NA,NA,2024-03-01
NA,NA,"texas","TAYLOR CO SO",NA,2024,3,0,0,1,0,2,5,0,0,"Taylor co so","Texas","taylor co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","ABILENE PD",NA,2024,3,1,2,5,35,29,133,13,0,"Abilene","Texas","abilene",1,"Texas","ABILENE","https://txucr.nibrs.com/ReportsIndex/List",2024-03-01
NA,NA,"texas","TERRY CO SO",NA,2024,3,0,0,0,0,0,2,0,0,"Terry co so","Texas","terry co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","BROWNFIELD PD",NA,2024,3,0,0,0,1,2,5,0,0,"Brownfield","Texas","brownfield",1,NA,NA,NA,2024-03-01
NA,NA,"texas","THROCKMORTON CO SO",NA,2024,3,0,0,0,0,0,1,0,0,"Throckmorton co so","Texas","throckmorton co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","TITUS CO SO",NA,2024,3,0,0,0,0,1,3,1,0,"Titus co so","Texas","titus co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","MOUNT PLEASANT PD",NA,2024,3,0,0,0,0,2,23,2,0,"Mount pleasant","Texas","mount pleasant",1,NA,NA,NA,2024-03-01
NA,NA,"texas","MOUNT PLEASANT ISD PD",NA,2024,3,0,0,0,0,0,0,0,0,"Mount pleasant isd","Texas","mount pleasant isd",1,NA,NA,NA,2024-03-01
NA,NA,"texas","TOM GREEN CO SO",NA,2024,3,0,1,0,1,3,5,0,0,"Tom green co so","Texas","tom green co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","SAN ANGELO PD",NA,2024,3,0,2,3,12,22,136,5,0,"San angelo","Texas","san angelo",1,"Texas","SAN ANGELO","https://txucr.nibrs.com/ReportsIndex/List",2024-03-01
NA,NA,"texas","ANGELO STATE UNIV PD",NA,2024,3,0,0,0,0,0,0,0,0,"Angelo state univ","Texas","angelo state univ",1,NA,NA,NA,2024-03-01
NA,NA,"texas","TRAVIS CO SO",NA,2024,3,1,7,2,47,56,185,93,1,"Travis co so","Texas","travis co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","AUSTIN PD",NA,2024,3,2,48,72,299,362,1739,636,15,"Austin","Texas","austin",1,"Texas","AUSTIN","https://txucr.nibrs.com/ReportsIndex/List",2024-03-01
NA,NA,"texas","MANOR PD",NA,2024,3,0,0,0,5,3,10,5,0,"Manor","Texas","manor",1,NA,NA,NA,2024-03-01
NA,NA,"texas","ROLLINGWOOD PD",NA,2024,3,0,0,0,0,0,0,0,0,"Rollingwood","Texas","rollingwood",1,NA,NA,NA,2024-03-01
NA,NA,"texas","WEST LAKE HILLS PD",NA,2024,3,0,0,0,0,0,7,2,0,"West lake hills","Texas","west lake hills",1,NA,NA,NA,2024-03-01
NA,NA,"texas","UNIV OF TX AUSTIN PD",NA,2024,3,0,0,2,0,5,82,0,0,"Univ of tx austin","Texas","univ of tx austin",1,NA,NA,NA,2024-03-01
NA,NA,"texas","PFLUGERVILLE PD",NA,2024,3,0,3,2,7,6,75,10,0,"Pflugerville","Texas","pflugerville",1,"Texas","PFLUGERVILLE","https://txucr.nibrs.com/ReportsIndex/List",2024-03-01
NA,NA,"texas","LAKEWAY PD",NA,2024,3,0,1,0,1,0,8,2,0,"Lakeway","Texas","lakeway",1,NA,NA,NA,2024-03-01
NA,NA,"texas","SUNSET VALLEY PD",NA,2024,3,0,0,0,0,0,15,3,0,"Sunset valley","Texas","sunset valley",1,NA,NA,NA,2024-03-01
NA,NA,"texas","JONESTOWN PD",NA,2024,3,0,0,0,0,2,1,0,0,"Jonestown","Texas","jonestown",1,NA,NA,NA,2024-03-01
NA,NA,"texas","MUSTANG RIDGE PD",NA,2024,3,0,0,0,6,2,4,0,1,"Mustang ridge","Texas","mustang ridge",1,NA,NA,NA,2024-03-01
NA,NA,"texas","AUSTIN ISD PD",NA,2024,3,0,0,0,3,2,2,2,0,"Austin isd","Texas","austin isd",1,NA,NA,NA,2024-03-01
NA,NA,"texas","AUSTIN COMMUNITY COLLEGE PD",NA,2024,3,0,1,0,0,1,3,0,0,"Austin community college","Texas","austin community college",1,NA,NA,NA,2024-03-01
NA,NA,"texas","BEE CAVE PD",NA,2024,3,0,0,0,0,0,16,0,0,"Bee cave","Texas","bee cave",1,NA,NA,NA,2024-03-01
NA,NA,"texas","PFLUGERVILLE ISD PD",NA,2024,3,0,0,0,2,0,1,0,0,"Pflugerville isd","Texas","pflugerville isd",1,NA,NA,NA,2024-03-01
NA,NA,"texas","TRINITY CO SO",NA,2024,3,0,0,0,2,3,1,2,0,"Trinity co so","Texas","trinity co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","TYLER CO SO",NA,2024,3,0,0,0,0,1,3,2,0,"Tyler co so","Texas","tyler co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","WOODVILLE PD",NA,2024,3,0,0,0,0,1,0,1,0,"Woodville","Texas","woodville",1,NA,NA,NA,2024-03-01
NA,NA,"texas","UPSHUR CO SO",NA,2024,3,0,1,0,4,8,3,0,0,"Upshur co so","Texas","upshur co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","BIG SANDY PD",NA,2024,3,0,0,0,1,1,0,0,0,"Big sandy","Texas","big sandy",1,NA,NA,NA,2024-03-01
NA,NA,"texas","GILMER PD",NA,2024,3,0,0,0,1,1,19,0,0,"Gilmer","Texas","gilmer",1,NA,NA,NA,2024-03-01
NA,NA,"texas","UVALDE CO SO",NA,2024,3,0,0,0,0,0,2,0,0,"Uvalde co so","Texas","uvalde co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","UVALDE PD",NA,2024,3,0,1,0,1,4,14,2,0,"Uvalde","Texas","uvalde",1,NA,NA,NA,2024-03-01
NA,NA,"texas","SABINAL PD",NA,2024,3,0,0,0,0,0,0,0,0,"Sabinal","Texas","sabinal",1,NA,NA,NA,2024-03-01
NA,NA,"texas","VAL VERDE CO SO",NA,2024,3,0,4,0,3,1,5,2,1,"Val verde co so","Texas","val verde co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","DEL RIO PD",NA,2024,3,0,1,1,4,12,34,1,1,"Del rio","Texas","del rio",1,NA,NA,NA,2024-03-01
NA,NA,"texas","VAN ZANDT CO SO",NA,2024,3,0,1,0,2,4,5,1,0,"Van zandt co so","Texas","van zandt co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","CANTON PD",NA,2024,3,0,0,0,0,1,6,0,0,"Canton","Texas","canton",1,NA,NA,NA,2024-03-01
NA,NA,"texas","GRAND SALINE PD",NA,2024,3,0,0,0,0,1,0,1,0,"Grand saline","Texas","grand saline",1,NA,NA,NA,2024-03-01
NA,NA,"texas","VAN PD",NA,2024,3,0,0,0,0,0,0,0,0,"Van","Texas","van",1,NA,NA,NA,2024-03-01
NA,NA,"texas","WILLS POINT PD",NA,2024,3,0,0,0,1,0,0,0,0,"Wills point","Texas","wills point",1,NA,NA,NA,2024-03-01
NA,NA,"texas","VICTORIA CO SO",NA,2024,3,0,3,0,4,3,5,1,0,"Victoria co so","Texas","victoria co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","VICTORIA PD",NA,2024,3,0,5,0,20,7,96,9,2,"Victoria","Texas","victoria",1,"Texas","VICTORIA","https://txucr.nibrs.com/ReportsIndex/List",2024-03-01
NA,NA,"texas","WALKER CO SO",NA,2024,3,0,0,0,2,0,12,2,0,"Walker co so","Texas","walker co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","HUNTSVILLE PD",NA,2024,3,0,0,1,15,11,39,5,0,"Huntsville","Texas","huntsville",1,NA,NA,NA,2024-03-01
NA,NA,"texas","SAM HOUSTON STATE UNIV PD",NA,2024,3,0,0,0,0,0,5,0,0,"Sam houston state univ","Texas","sam houston state univ",1,NA,NA,NA,2024-03-01
NA,NA,"texas","WALLER CO SO",NA,2024,3,0,0,1,2,6,21,7,0,"Waller co so","Texas","waller co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","BROOKSHIRE PD",NA,2024,3,0,1,0,0,1,5,0,0,"Brookshire","Texas","brookshire",1,NA,NA,NA,2024-03-01
NA,NA,"texas","WALLER PD",NA,2024,3,0,0,1,0,0,0,2,0,"Waller","Texas","waller",1,NA,NA,NA,2024-03-01
NA,NA,"texas","HEMPSTEAD PD",NA,2024,3,0,0,1,1,0,6,3,0,"Hempstead","Texas","hempstead",1,NA,NA,NA,2024-03-01
NA,NA,"texas","PRAIRIE VIEW PD",NA,2024,3,0,0,0,0,0,1,0,0,"Prairie view","Texas","prairie view",1,NA,NA,NA,2024-03-01
NA,NA,"texas","TX A&M UNIV PRAIRIE VIEW PD",NA,2024,3,0,0,0,0,0,5,2,0,"Tx a&m univ prairie view","Texas","tx a&m univ prairie view",1,NA,NA,NA,2024-03-01
NA,NA,"texas","HEMPSTEAD ISD PD",NA,2024,3,0,0,0,0,0,0,0,0,"Hempstead isd","Texas","hempstead isd",1,NA,NA,NA,2024-03-01
NA,NA,"texas","ROYAL ISD PD",NA,2024,3,0,0,0,0,0,0,0,0,"Royal isd","Texas","royal isd",1,NA,NA,NA,2024-03-01
NA,NA,"texas","WARD CO SO",NA,2024,3,0,1,0,1,1,11,0,1,"Ward co so","Texas","ward co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","MONAHANS PD",NA,2024,3,0,1,0,2,0,6,1,0,"Monahans","Texas","monahans",1,NA,NA,NA,2024-03-01
NA,NA,"texas","WASHINGTON CO SO",NA,2024,3,0,0,0,1,4,4,0,0,"Washington co so","Texas","washington co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","BRENHAM PD",NA,2024,3,0,1,0,1,2,24,4,1,"Brenham","Texas","brenham",1,NA,NA,NA,2024-03-01
NA,NA,"texas","BLINN COLLEGE PD - WASHINGTON COUNTY",NA,2024,3,0,0,0,0,0,0,0,0,"Blinn college  - washington county","Texas","blinn college  - washington county",1,NA,NA,NA,2024-03-01
NA,NA,"texas","WEBB CO SO",NA,2024,3,0,0,0,5,1,6,3,0,"Webb co so","Texas","webb co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","LAREDO PD",NA,2024,3,0,7,10,58,43,228,32,6,"Laredo","Texas","laredo",1,"Texas","LAREDO","https://txucr.nibrs.com/ReportsIndex/List",2024-03-01
NA,NA,"texas","TX A&M UNIV INTERNATIONAL PD",NA,2024,3,0,0,0,0,0,1,0,0,"Tx a&m univ international","Texas","tx a&m univ international",1,NA,NA,NA,2024-03-01
NA,NA,"texas","UNITED ISD PD",NA,2024,3,0,0,0,0,0,0,0,0,"United isd","Texas","united isd",1,NA,NA,NA,2024-03-01
NA,NA,"texas","LAREDO ISD PD",NA,2024,3,0,0,0,0,0,0,0,0,"Laredo isd","Texas","laredo isd",1,NA,NA,NA,2024-03-01
NA,NA,"texas","WHARTON CO SO",NA,2024,3,0,0,0,2,6,17,1,0,"Wharton co so","Texas","wharton co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","EL CAMPO PD",NA,2024,3,0,0,0,6,3,20,1,0,"El campo","Texas","el campo",1,NA,NA,NA,2024-03-01
NA,NA,"texas","WHARTON PD",NA,2024,3,0,0,1,2,1,6,1,0,"Wharton","Texas","wharton",1,NA,NA,NA,2024-03-01
NA,NA,"texas","WHEELER CO SO",NA,2024,3,0,1,0,0,0,0,0,0,"Wheeler co so","Texas","wheeler co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","WICHITA CO SO",NA,2024,3,0,0,0,2,1,6,0,0,"Wichita co so","Texas","wichita co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","BURKBURNETT PD",NA,2024,3,0,0,0,4,0,5,1,0,"Burkburnett","Texas","burkburnett",1,NA,NA,NA,2024-03-01
NA,NA,"texas","ELECTRA PD",NA,2024,3,0,0,0,1,0,0,0,0,"Electra","Texas","electra",1,NA,NA,NA,2024-03-01
NA,NA,"texas","IOWA PARK PD",NA,2024,3,0,1,0,0,0,0,0,0,"Iowa park","Texas","iowa park",1,NA,NA,NA,2024-03-01
NA,NA,"texas","MIDWESTERN UNIV PD",NA,2024,3,0,0,0,0,0,1,0,0,"Midwestern univ","Texas","midwestern univ",1,NA,NA,NA,2024-03-01
NA,NA,"texas","WICHITA FALLS ISD PD",NA,2024,3,0,0,0,0,0,1,0,0,"Wichita falls isd","Texas","wichita falls isd",1,NA,NA,NA,2024-03-01
NA,NA,"texas","CITY VIEW ISD PD",NA,2024,3,0,0,0,0,0,1,0,0,"City view isd","Texas","city view isd",1,NA,NA,NA,2024-03-01
NA,NA,"texas","WILBARGER CO SO",NA,2024,3,0,0,0,0,0,1,0,0,"Wilbarger co so","Texas","wilbarger co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","VERNON PD",NA,2024,3,0,0,0,0,0,12,0,0,"Vernon","Texas","vernon",1,NA,NA,NA,2024-03-01
NA,NA,"texas","WILLACY CO SO",NA,2024,3,0,1,0,1,1,0,1,0,"Willacy co so","Texas","willacy co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","RAYMONDVILLE PD",NA,2024,3,0,2,1,5,3,17,1,0,"Raymondville","Texas","raymondville",1,NA,NA,NA,2024-03-01
NA,NA,"texas","LYFORD CISD PD",NA,2024,3,0,0,0,0,0,0,0,0,"Lyford cisd","Texas","lyford cisd",1,NA,NA,NA,2024-03-01
NA,NA,"texas","WILLIAMSON CO SO",NA,2024,3,0,7,0,6,24,102,16,0,"Williamson co so","Texas","williamson co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","FLORENCE PD",NA,2024,3,0,0,0,0,0,0,0,0,"Florence","Texas","florence",1,NA,NA,NA,2024-03-01
NA,NA,"texas","GEORGETOWN PD",NA,2024,3,0,3,0,12,14,50,6,0,"Georgetown","Texas","georgetown",1,"Texas","GEORGETOWN","https://txucr.nibrs.com/ReportsIndex/List",2024-03-01
NA,NA,"texas","GRANGER PD",NA,2024,3,0,0,0,0,0,0,0,0,"Granger","Texas","granger",1,NA,NA,NA,2024-03-01
NA,NA,"texas","HUTTO PD",NA,2024,3,0,0,0,3,2,16,3,0,"Hutto","Texas","hutto",1,NA,NA,NA,2024-03-01
NA,NA,"texas","ROUND ROCK PD",NA,2024,3,0,3,1,12,14,127,11,0,"Round rock","Texas","round rock",1,"Texas","ROUND ROCK","https://txucr.nibrs.com/ReportsIndex/List",2024-03-01
NA,NA,"texas","TAYLOR PD",NA,2024,3,0,1,0,5,4,22,2,0,"Taylor","Texas","taylor",1,NA,NA,NA,2024-03-01
NA,NA,"texas","SOUTHWESTERN UNIV PD",NA,2024,3,0,0,0,0,0,1,0,0,"Southwestern univ","Texas","southwestern univ",1,NA,NA,NA,2024-03-01
NA,NA,"texas","CEDAR PARK PD",NA,2024,3,0,2,3,5,10,53,10,0,"Cedar park","Texas","cedar park",1,"Texas","CEDAR PARK","https://txucr.nibrs.com/ReportsIndex/List",2024-03-01
NA,NA,"texas","LEANDER PD",NA,2024,3,0,2,0,0,18,53,2,0,"Leander","Texas","leander",1,"Texas","LEANDER","https://txucr.nibrs.com/ReportsIndex/List",2024-03-01
NA,NA,"texas","LIBERTY HILL PD",NA,2024,3,0,0,0,2,0,1,0,0,"Liberty hill","Texas","liberty hill",1,NA,NA,NA,2024-03-01
NA,NA,"texas","JARRELL PD",NA,2024,3,0,0,1,0,0,2,1,0,"Jarrell","Texas","jarrell",1,NA,NA,NA,2024-03-01
NA,NA,"texas","HUTTO ISD PD",NA,2024,3,0,0,0,0,0,0,0,0,"Hutto isd","Texas","hutto isd",1,NA,NA,NA,2024-03-01
NA,NA,"texas","LIBERTY HILL ISD PD",NA,2024,3,0,0,0,0,0,0,0,0,"Liberty hill isd","Texas","liberty hill isd",1,NA,NA,NA,2024-03-01
NA,NA,"texas","ROUND ROCK ISD PD",NA,2024,3,0,0,0,0,5,1,0,0,"Round rock isd","Texas","round rock isd",1,NA,NA,NA,2024-03-01
NA,NA,"texas","WILSON CO SO",NA,2024,3,0,0,0,3,4,14,4,0,"Wilson co so","Texas","wilson co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","FLORESVILLE PD",NA,2024,3,0,0,0,0,0,2,1,0,"Floresville","Texas","floresville",1,NA,NA,NA,2024-03-01
NA,NA,"texas","POTH PD",NA,2024,3,0,0,0,0,0,0,0,0,"Poth","Texas","poth",1,NA,NA,NA,2024-03-01
NA,NA,"texas","FLORESVILLE ISD PD",NA,2024,3,0,0,0,0,0,0,0,0,"Floresville isd","Texas","floresville isd",1,NA,NA,NA,2024-03-01
NA,NA,"texas","WINKLER CO SO",NA,2024,3,0,0,0,0,0,7,2,0,"Winkler co so","Texas","winkler co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","KERMIT PD",NA,2024,3,0,0,0,1,1,0,0,0,"Kermit","Texas","kermit",1,NA,NA,NA,2024-03-01
NA,NA,"texas","WISE CO SO",NA,2024,3,0,0,0,8,8,16,2,0,"Wise co so","Texas","wise co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","BRIDGEPORT PD",NA,2024,3,0,0,0,0,0,4,1,0,"Bridgeport","Texas","bridgeport",1,NA,NA,NA,2024-03-01
NA,NA,"texas","DECATUR PD",NA,2024,3,0,0,0,0,1,7,0,0,"Decatur","Texas","decatur",1,NA,NA,NA,2024-03-01
NA,NA,"texas","RHOME PD",NA,2024,3,0,0,0,0,0,3,0,0,"Rhome","Texas","rhome",1,NA,NA,NA,2024-03-01
NA,NA,"texas","RUNAWAY BAY PD",NA,2024,3,0,0,0,0,0,0,0,0,"Runaway bay","Texas","runaway bay",1,NA,NA,NA,2024-03-01
NA,NA,"texas","BOYD PD",NA,2024,3,0,0,0,2,0,1,0,0,"Boyd","Texas","boyd",1,NA,NA,NA,2024-03-01
NA,NA,"texas","WOOD CO SO",NA,2024,3,0,2,0,1,4,5,2,0,"Wood co so","Texas","wood co so",1,NA,NA,NA,2024-03-01
NA,NA,"texas","ALBA PD",NA,2024,3,0,0,0,0,0,2,0,0,"Alba","Texas","alba",1,NA,NA,NA,2024-03-01
NA,NA,"texas","HAWKINS PD",NA,2024,3,0,0,0,1,0,0,0,0,"Hawkins","Texas","hawkins",1,NA,NA,NA,2024-03-01
NA,NA,"texas","MINEOLA PD",NA,2024,3,0,0,0,0,0,12,0,0,"Mineola","Texas","mineola",1,NA,NA,NA,2024-03-01
NA,NA,"texas","WINNSBORO PD",NA,2024,3,0,0,0,0,0,0,0,0,"Winnsboro","Texas","winnsboro",1,NA,NA,NA,2024-03-01
