"date","agency_name","state_name","agency_full","agency_abbr","location_full","region","population","source_link","agency_num","source_type","source_method","most_recent_month","in_national_sample","Last Updated"
2025-06-01,"Rockford","Illinois","Rockford, Illinois","Rockford, IL","Rockford, Illinois","Midwest",145873,"https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Rocklin","California","Rocklin, California","Rocklin, CA","Rocklin, California","West",74876,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Rockwall","Texas","Rockwall, Texas","Rockwall, TX","Rockwall, Texas","South",53433,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-03-01,"Rocky Mount","North Carolina","Rocky Mount, North Carolina","Rocky Mount, NC","Rocky Mount, North Carolina","South",53865,"From NC",1,"State UCR","Provided by State UCR Program","March 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Roseville","California","Roseville, California","Roseville, CA","Roseville, California","West",158084,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Roswell","Georgia","Roswell, Georgia","Roswell, GA","Roswell, Georgia","South",93241,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Round Rock","Texas","Round Rock, Texas","Round Rock, TX","Round Rock, Texas","South",129898,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Rowlett","Texas","Rowlett, Texas","Rowlett, TX","Rowlett, Texas","South",66671,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Royal Oak","Michigan","Royal Oak, Michigan","Royal Oak, MI","Royal Oak, Michigan","Midwest",57233,"https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Rutherford County","Tennessee","Rutherford County, Tennessee","Rutherford County, TN","Rutherford County, Tennessee","South",104616,"https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Sacramento","California","Sacramento, California","Sacramento, CA","Sacramento, California","West",529172,"https://experience.arcgis.com/experience/cb5a65e7a67743778cd277c7e3761b5a",1,"Agency RMS","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Sacramento County","California","Sacramento County, California","Sacramento County, CA","Sacramento County, California","West",604738,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Salem","Oregon","Salem, Oregon","Salem, OR","Salem, Oregon","West",178276,"https://www.oregon.gov/osp/pages/uniform-crime-reporting-data.aspx",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Salt Lake City","Utah","Salt Lake City, Utah","Salt Lake City, UT","Salt Lake City, Utah","West",206692,"https://slcpd.com/open-data/crimestatistics/",1,"Agency Aggregated","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"San Angelo","Texas","San Angelo, Texas","San Angelo, TX","San Angelo, Texas","South",98642,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"San Antonio","Texas","San Antonio, Texas","San Antonio, TX","San Antonio, Texas","South",1490047,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-05-01,"San Bernardino","California","San Bernardino, California","San Bernardino, CA","San Bernardino, California","West",219483,"https://www.sbcity.org/city_hall/police_department/crime_statistics/about_ucr_statistics/crime_statistics",1,"Agency Aggregated","Open Source","May 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"San Diego","California","San Diego, California","San Diego, CA","San Diego, California","West",1378349,"https://crimestats.arjis.org/default.aspx",1,"Agency Aggregated","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"San Diego County","California","San Diego County, California","San Diego County, CA","San Diego County, California","West",519218,"https://crimestats.arjis.org/default.aspx",1,"Agency Aggregated","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"San Francisco","California","San Francisco, California","San Francisco, CA","San Francisco, California","West",782846,"https://www.sanfranciscopolice.org/stay-safe/crime-data/crime-dashboard",1,"Agency Aggregated","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"San Jose","California","San Jose, California","San Jose, CA","San Jose, California","West",952530,"https://www.sjpd.org/records/crime-stats-maps/police-dashboards",1,"Agency Aggregated","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"San Marcos","Texas","San Marcos, Texas","San Marcos, TX","San Marcos, Texas","South",71413,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"San Rafael","California","San Rafael, California","San Rafael, CA","San Rafael, California","West",59400,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-03-01,"Sandy","Utah","Sandy, Utah","Sandy, UT","Sandy, Utah","West",91132,"https://bci.utah.gov/crime-in-utah-dashboards/",1,"State UCR","Open Source","March 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Santa Clara","California","Santa Clara, California","Santa Clara, CA","Santa Clara, California","West",126452,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Santa Cruz","California","Santa Cruz, California","Santa Cruz, CA","Santa Cruz, California","West",61754,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Santa Fe","New Mexico","Santa Fe, New Mexico","Santa Fe, NM","Santa Fe, New Mexico","West",89657,"https://santafenm.gov/police/police-criminal-investigations/police-crime-analyst",1,"Agency Aggregated","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Santa Maria","California","Santa Maria, California","Santa Maria, CA","Santa Maria, California","West",110317,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Santa Monica","California","Santa Monica, California","Santa Monica, CA","Santa Monica, California","West",88552,"From Santa Monica PD",1,"Agency Aggregated","Provided by Agency","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Santa Rosa","California","Santa Rosa, California","Santa Rosa, CA","Santa Rosa, California","West",176855,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Sarasota County","Florida","Sarasota County, Florida","Sarasota County, FL","Sarasota County, Florida","South",294526,"https://www.sarasotasheriff.org/news/crime_crash_statistics/uniform_crime_reporting_statistics.php#revize_document_center_rz1986",1,"Agency Aggregated","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Saratoga County","New York","Saratoga County, New York","Saratoga County, NY","Saratoga County, New York","Northeast",183036,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Schaumburg","Illinois","Schaumburg, Illinois","Schaumburg, IL","Schaumburg, Illinois","Midwest",75140,"https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Schenectady","New York","Schenectady, New York","Schenectady, NY","Schenectady, New York","Northeast",69035,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Scottsdale","Arizona","Scottsdale, Arizona","Scottsdale, AZ","Scottsdale, Arizona","West",243644,"https://azcrimestatistics.azdps.gov/",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Scranton","Pennsylvania","Scranton, Pennsylvania","Scranton, PA","Scranton, Pennsylvania","Northeast",75687,"https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Seattle","Washington","Seattle, Washington","Seattle, WA","Seattle, Washington","West",753786,"https://www.seattle.gov/police/information-and-data/data/crime-dashboard",1,"Agency Aggregated","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Shawnee","Kansas","Shawnee, Kansas","Shawnee, KS","Shawnee, Kansas","Midwest",70098,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Shelby Township","Michigan","Shelby Township, Michigan","Shelby Township, MI","Shelby Township, Michigan","Midwest",79545,"https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Shelby County","Tennessee","Shelby County, Tennessee","Shelby County, TN","Shelby County, Tennessee","South",136188,"https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Shreveport","Louisiana","Shreveport, Louisiana","Shreveport, LA","Shreveport, Louisiana","South",176906,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Simi Valley","California","Simi Valley, California","Simi Valley, CA","Simi Valley, California","West",123443,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Sioux City","Iowa","Sioux City, Iowa","Sioux City, IA","Sioux City, Iowa","Midwest",85365,"From IA",1,"State UCR","Provided by Agency","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Sioux Falls","South Dakota","Sioux Falls, South Dakota","Sioux Falls, SD","Sioux Falls, South Dakota","Midwest",206559,"https://sdcrime.nibrs.com/AdvancedSearch/AdvancedSearch",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Skokie","Illinois","Skokie, Illinois","Skokie, IL","Skokie, Illinois","Midwest",64417,"https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Smith County","Texas","Smith County, Texas","Smith County, TX","Smith County, Texas","South",111489,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Smyrna","Tennessee","Smyrna, Tennessee","Smyrna, TN","Smyrna, Tennessee","South",58096,"https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Somerville","Massachusetts","Somerville, Massachusetts","Somerville, MA","Somerville, Massachusetts","Northeast",79513,"https://www.mass.gov/crime-statistics",1,"State UCR","Provided by State UCR Program","June 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Sonoma County","California","Sonoma County, California","Sonoma County, CA","Sonoma County, California","West",131522,"https://data.sonomacounty.ca.gov/Public-Safety/Sonoma-County-Sheriff-s-Office-Incident-Data/3rsj-iche/explore/query/SELECT%0A%20%20%60id%60%2C%0A%20%20%60agency_code%60%2C%0A%20%20%60agency%60%2C%0A%20%20%60incident_number%60%2C%0A%20%20%60date_time%60%2C%0A%20%20%60incident_type%60%2C%0A%20%20%60location_type%60%2C%0A%20%20%60city%60%2C%0A%20%20%60intersection%60%2C%0A%20%20%60location%60%2C%0A%20%20%60upload%60/page/filter",1,"Agency RMS","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"South Bend","Indiana","South Bend, Indiana","South Bend, IN","South Bend, Indiana","Midwest",102999,"https://southbendin.gov/transparency-and-performance/police-transparency-hub/particrimes/",1,"Agency Aggregated","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"South Jordan","Utah","South Jordan, Utah","South Jordan, UT","South Jordan, Utah","West",86444,"https://bci.utah.gov/crime-in-utah-dashboards/",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Southaven","Mississippi","Southaven, Mississippi","Southaven, MS","Southaven, Mississippi","South",57135,"https://mscrimestats.dps.ms.gov/public/View/dispview.aspx",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Southfield","Michigan","Southfield, Michigan","Southfield, MI","Southfield, Michigan","Midwest",74960,"https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Sparks","Nevada","Sparks, Nevada","Sparks, NV","Sparks, Nevada","West",109403,"https://nevadacrimestats.nv.gov/public/View/dispview.aspx",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Spokane","Washington","Spokane, Washington","Spokane, WA","Spokane, Washington","West",230648,"https://my.spokanecity.org/police/",1,"Agency RMS","Provided by Agency","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Spotsylvania County","Virginia","Spotsylvania County, Virginia","Spotsylvania County, VA","Spotsylvania County, Virginia","South",149957,"From VA",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Spring Hill","Tennessee","Spring Hill, Tennessee","Spring Hill, TN","Spring Hill, Tennessee","South",58200,"https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-05-01,"Springfield","Massachusetts","Springfield, Massachusetts","Springfield, MA","Springfield, Massachusetts","Northeast",154218,"https://www.mass.gov/crime-statistics",1,"State UCR","Provided by State UCR Program","May 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-05-01,"Springfield","Missouri","Springfield, Missouri","Springfield, MO","Springfield, Missouri","Midwest",170521,"https://showmecrime.mo.gov/",1,"State UCR","Open Source","May 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-05-01,"Springfield","Oregon","Springfield, Oregon","Springfield, OR","Springfield, Oregon","West",61185,"https://www.oregon.gov/osp/pages/uniform-crime-reporting-data.aspx",1,"State UCR","Open Source","May 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Springfield","Illinois","Springfield, Illinois","Springfield, IL","Springfield, Illinois","Midwest",112781,"https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Springfield","Ohio","Springfield, Ohio","Springfield, OH","Springfield, Ohio","Midwest",57866,"https://ocjs.ohio.gov/",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-05-01,"St Charles County","Missouri","St Charles County, Missouri","St Charles County, MO","St Charles County, Missouri","Midwest",119176,"https://showmecrime.mo.gov/",1,"State UCR","Open Source","May 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"St Charles","Missouri","St Charles, Missouri","St Charles, MO","St Charles, Missouri","Midwest",71408,"https://showmecrime.mo.gov/",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-05-01,"St George","Utah","St George, Utah","St George, UT","St George, Utah","West",105930,"https://bci.utah.gov/crime-in-utah-dashboards/",1,"State UCR","Open Source","May 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-03-01,"St Joseph County","Indiana","St Joseph County, Indiana","St Joseph County, IN","St Joseph County, Indiana","Midwest",109381,"From IN",1,"State UCR","Provided by State UCR Program","March 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"St Joseph","Missouri","St Joseph, Missouri","St Joseph, MO","St Joseph, Missouri","Midwest",69925,"https://showmecrime.mo.gov/",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"St Louis","Missouri","St Louis, Missouri","St Louis, MO","St Louis, Missouri","Midwest",280108,"https://showmecrime.mo.gov/",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"St Louis County","Missouri","St Louis County, Missouri","St Louis County, MO","St Louis County, Missouri","Midwest",398969,"https://showmecrime.mo.gov/",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"St Mary's County","Maryland","St Mary's County, Maryland","St Mary's County, MD","St Mary's County, Maryland","South",115684,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"St Peters","Missouri","St Peters, Missouri","St Peters, MO","St Peters, Missouri","Midwest",58937,"https://showmecrime.mo.gov/",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"St. Clair Shores","Michigan","St. Clair Shores, Michigan","St. Clair Shores, MI","St. Clair Shores, Michigan","Midwest",57257,"https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"St. Cloud","Minnesota","St. Cloud, Minnesota","St. Cloud, MN","St. Cloud, Minnesota","Midwest",69922,"https://cde.state.mn.us/",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"St. Paul","Minnesota","St. Paul, Minnesota","St. Paul, MN","St. Paul, Minnesota","Midwest",300368,"https://cde.state.mn.us/",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Stafford County","Virginia","Stafford County, Virginia","Stafford County, VA","Stafford County, Virginia","South",166413,"From VA",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Stamford","Connecticut","Stamford, Connecticut","Stamford, CT","Stamford, Connecticut","Northeast",136512,"https://ct.beyond2020.com/ct_public/Dim/dimension.aspx",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Stark County","Ohio","Stark County, Ohio","Stark County, OH","Stark County, Ohio","Midwest",117590,"From OH",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"State College","Pennsylvania","State College, Pennsylvania","State College, PA","State College, Pennsylvania","Northeast",58532,"https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Sterling Heights","Michigan","Sterling Heights, Michigan","Sterling Heights, MI","Sterling Heights, Michigan","Midwest",131801,"https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Stockton","California","Stockton, California","Stockton, CA","Stockton, California","West",322220,"https://www.stocktonca.gov/services/police_department/police_news___information/statistical_reports.php#outer-629",1,"Agency Aggregated","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Stratford","Connecticut","Stratford, Connecticut","Stratford, CT","Stratford, Connecticut","Northeast",52596,"https://ct.beyond2020.com/ct_public/Dim/dimension.aspx",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Suffolk","Virginia","Suffolk, Virginia","Suffolk, VA","Suffolk, Virginia","South",100598,"https://vsp.virginia.gov/",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Sugar Land","Texas","Sugar Land, Texas","Sugar Land, TX","Sugar Land, Texas","South",108718,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Sunnyvale","California","Sunnyvale, California","Sunnyvale, CA","Sunnyvale, California","West",152031,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Surprise","Arizona","Surprise, Arizona","Surprise, AZ","Surprise, Arizona","West",159346,"https://azcrimestatistics.azdps.gov/",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Tacoma","Washington","Tacoma, Washington","Tacoma, WA","Tacoma, Washington","West",222828,"https://public.tableau.com/app/profile/city.of.tacoma/viz/TacomaPoliceCrimeDashboard/CrimeDashboard-IntroPage",1,"Agency Aggregated","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Taunton","Massachusetts","Taunton, Massachusetts","Taunton, MA","Taunton, Massachusetts","Northeast",60356,"https://www.mass.gov/crime-statistics",1,"State UCR","Provided by State UCR Program","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Taylor","Michigan","Taylor, Michigan","Taylor, MI","Taylor, Michigan","Midwest",61781,"https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Tempe","Arizona","Tempe, Arizona","Tempe, AZ","Tempe, Arizona","West",188144,"https://azcrimestatistics.azdps.gov/",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2024-12-01,"Temple","Texas","Temple, Texas","Temple, TX","Temple, Texas","South",93073,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","December 2024",FALSE,"2025-08-27 14:02:08 EDT"
2025-03-01,"Terre Haute","Indiana","Terre Haute, Indiana","Terre Haute, IN","Terre Haute, Indiana","Midwest",58309,"From IN",1,"State UCR","Provided by State UCR Program","March 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-03-01,"Texas City","Texas","Texas City, Texas","Texas City, TX","Texas City, Texas","South",57448,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","March 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Thornton","Colorado","Thornton, Colorado","Thornton, CO","Thornton, Colorado","West",143838,"https://coloradocrimestats.state.co.us/public/View/dispview.aspx",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Thurston County","Washington","Thurston County, Washington","Thurston County, WA","Thurston County, Washington","West",145385,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Tigard","Oregon","Tigard, Oregon","Tigard, OR","Tigard, Oregon","West",56142,"https://www.oregon.gov/osp/pages/uniform-crime-reporting-data.aspx",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Tinley Park","Illinois","Tinley Park, Illinois","Tinley Park, IL","Tinley Park, Illinois","Midwest",53528,"https://ilucr.nibrs.com/AdvancedSearch/AdvancedSearch",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-04-01,"Toledo","Ohio","Toledo, Ohio","Toledo, OH","Toledo, Ohio","Midwest",264341,"https://ocjs.ohio.gov/",1,"State UCR","Provided by State UCR Program","April 2025",FALSE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Torrance","California","Torrance, California","Torrance, CA","Torrance, California","West",138472,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Tracy","California","Tracy, California","Tracy, CA","Tracy, California","West",99347,"https://tracypd.com/crime-mapping",1,"Agency Aggregated","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Travis County","Texas","Travis County, Texas","Travis County, TX","Travis County, Texas","South",277111,"https://txucr.nibrs.com/SRSReport/CrimeTrends",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Troy","Michigan","Troy, Michigan","Troy, MI","Troy, Michigan","Midwest",87265,"https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard",1,"State UCR","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Tucson","Arizona","Tucson, Arizona","Tucson, AZ","Tucson, Arizona","West",548544,"https://app.powerbigov.us/view?r=eyJrIjoiY2ViZmNiYzAtMDQ5ZC00OTMwLTliMTgtYjM1ZjAwYjJlMTkzIiwidCI6ImQyMWU1OWVjLWMyMDgtNDNlYi1hYWYxLWNmMDZkOWExOTZlMCJ9&pageName=ReportSectionccd6be2a1a0db780dadd",1,"Agency Aggregated","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Tulare","California","Tulare, California","Tulare, CA","Tulare, California","West",71428,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Tulare County","California","Tulare County, California","Tulare County, CA","Tulare County, California","West",135511,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
2025-06-01,"Tulsa","Oklahoma","Tulsa, Oklahoma","Tulsa, OK","Tulsa, Oklahoma","South",411002,"https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend",1,"Crime Data Explorer","Open Source","June 2025",TRUE,"2025-08-27 14:02:08 EDT"
